Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2010.09.29,0400-2000,D,H,J,3D9.1C2CE2BB60,16,2010-09-29 16:45:52,534.1,Y,1.39,2010.09.29 19:09:31,,,,,,,2009,2009-04-13 14:30:00,2,,DIPNET,AD,WALH,BCJ09014.T10
GRA,3,2010.09.29,0400-2000,D,H,J,3D9.1C2CE2BB60,14,2010-09-29 16:45:52,534.1,Y,1.39,2010.09.29 19:09:31,,,,,,,2009,2009-04-13 14:30:00,2,,DIPNET,AD,WALH,BCJ09014.T10
GRA,3,2010.09.29,0400-2000,D,H,J,3D9.1C2CE2BB60,12,2010-09-29 16:45:53,534.1,Y,1.39,2010.09.29 19:09:31,,,,,,,2009,2009-04-13 14:30:00,2,,DIPNET,AD,WALH,BCJ09014.T10
GRA,3,2010.10.02,0400-2000,D,H,J,3D9.257C5CDB7C,18,2010-10-02 11:13:52,897.9,Y,2.17,2010.10.02 14:23:50,,,,,,,2008,2008-04-17 13:00:00,2,,DIPNET,CW,TUCR,MLS08102.MAR
GRA,3,2010.10.02,0400-2000,D,H,J,3D9.257C5CDB7C,16,2010-10-02 11:13:52,897.9,Y,2.17,2010.10.02 14:23:50,,,,,,,2008,2008-04-17 13:00:00,2,,DIPNET,CW,TUCR,MLS08102.MAR
GRA,3,2010.10.02,0400-2000,D,H,J,3D9.257C5CDB7C,14,2010-10-02 11:13:52,897.9,Y,2.17,2010.10.02 14:23:50,,,,,,,2008,2008-04-17 13:00:00,2,,DIPNET,CW,TUCR,MLS08102.MAR
GRA,3,2010.10.02,0400-2000,D,H,J,3D9.257C5CDB7C,12,2010-10-02 11:13:52,897.9,Y,2.17,2010.10.02 14:23:50,,,,,,,2008,2008-04-17 13:00:00,2,,DIPNET,CW,TUCR,MLS08102.MAR
GRA,3,2010.10.22,0400-2000,N,H,J,3D9.1C2C8D9036,18,2010-10-22 20:34:58,917.3,Y,12.87,2010.10.23 10:26:54,,,,,,,2008,2008-04-18 12:30:00,2,,DIPNET,AD,SALREF,BDL08060.V39
GRA,3,2010.10.22,0400-2000,N,H,J,3D9.1C2C8D9036,16,2010-10-22 20:34:58,917.3,Y,12.87,2010.10.23 10:26:54,,,,,,,2008,2008-04-18 12:30:00,2,,DIPNET,AD,SALREF,BDL08060.V39
GRA,3,2010.10.22,0400-2000,N,H,J,3D9.1C2C8D9036,14,2010-10-22 20:34:58,917.3,Y,12.87,2010.10.23 10:26:54,,,,,,,2008,2008-04-18 12:30:00,2,,DIPNET,AD,SALREF,BDL08060.V39
GRA,3,2010.10.22,0400-2000,N,H,J,3D9.1C2C8D9036,12,2010-10-22 20:34:59,917.3,Y,12.87,2010.10.23 10:26:54,,,,,,,2008,2008-04-18 12:30:00,2,,DIPNET,AD,SALREF,BDL08060.V39
GRA,3,2010.09.13,0400-2000,D,H,J,3D9.1C2C4F6177,18,2010-09-13 14:46:30,879.1,Y,20.12,2010.09.14 11:53:43,,,,,,,2008,2008-04-17 12:00:00,2,,DIPNET,CW,TUCR,MLS08016.TUL
GRA,3,2010.09.13,0400-2000,D,H,J,3D9.1C2C4F6177,16,2010-09-13 14:46:30,879.1,Y,20.12,2010.09.14 11:53:43,,,,,,,2008,2008-04-17 12:00:00,2,,DIPNET,CW,TUCR,MLS08016.TUL
GRA,3,2010.09.13,0400-2000,D,H,J,3D9.1C2C4F6177,14,2010-09-13 14:46:30,879.1,Y,20.12,2010.09.14 11:53:43,,,,,,,2008,2008-04-17 12:00:00,2,,DIPNET,CW,TUCR,MLS08016.TUL
GRA,3,2010.09.13,0400-2000,D,H,J,3D9.1C2C4F6177,12,2010-09-13 14:46:31,879.1,Y,20.12,2010.09.14 11:53:43,,,,,,,2008,2008-04-17 12:00:00,2,,DIPNET,CW,TUCR,MLS08016.TUL
GRA,3,2010.10.14,0400-2000,N,H,A,3D9.1C2D415DC5,18,2010-10-14 22:04:18,22.4,Y,10.82,2010.10.15 09:53:21,,,,,,,2010,2010-09-22 12:00:00,2,840,LADDER,MT AT I CA AD RF,BONAFF,JKF10265.AFF
GRA,3,2010.10.14,0400-2000,N,H,A,3D9.1C2D415DC5,16,2010-10-14 22:04:18,22.4,Y,10.82,2010.10.15 09:53:21,,,,,,,2010,2010-09-22 12:00:00,2,840,LADDER,MT AT I CA AD RF,BONAFF,JKF10265.AFF
GRA,3,2010.10.14,0400-2000,N,H,A,3D9.1C2D415DC5,14,2010-10-14 22:04:19,22.4,Y,10.82,2010.10.15 09:53:21,,,,,,,2010,2010-09-22 12:00:00,2,840,LADDER,MT AT I CA AD RF,BONAFF,JKF10265.AFF
GRA,3,2010.10.14,0400-2000,N,H,A,3D9.1C2D415DC5,12,2010-10-14 22:04:19,22.4,Y,10.82,2010.10.15 09:53:21,,,,,,,2010,2010-09-22 12:00:00,2,840,LADDER,MT AT I CA AD RF,BONAFF,JKF10265.AFF
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1C2CE4BB61,18,2010-09-17 15:47:21,519.1,Y,18.10,2010.09.18 10:53:35,,,,,,,2009,2009-04-16 13:30:00,2,,DIPNET,AD,SALR4,BDL09010.V33
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1C2CE4BB61,16,2010-09-17 15:47:21,519.1,Y,18.10,2010.09.18 10:53:35,,,,,,,2009,2009-04-16 13:30:00,2,,DIPNET,AD,SALR4,BDL09010.V33
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1C2CE4BB61,14,2010-09-17 15:47:21,519.1,Y,18.10,2010.09.18 10:53:35,,,,,,,2009,2009-04-16 13:30:00,2,,DIPNET,AD,SALR4,BDL09010.V33
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1C2CE4BB61,12,2010-09-17 15:47:21,519.1,Y,18.10,2010.09.18 10:53:35,,,,,,,2009,2009-04-16 13:30:00,2,,DIPNET,AD,SALR4,BDL09010.V33
GRA,3,2010.07.02,0400-2000,D,H,J,3D9.1BF26F2FD5,18,2010-07-02 17:56:01,801.9,Y,1.53,2010.07.02 20:27:34,,,,,,,2008,2008-04-21 20:00:00,2,216,BPRCOL,,LGRRBR,DMM08111.AS4
GRA,3,2010.07.02,0400-2000,D,H,J,3D9.1BF26F2FD5,16,2010-07-02 17:56:01,801.9,Y,1.53,2010.07.02 20:27:34,,,,,,,2008,2008-04-21 20:00:00,2,216,BPRCOL,,LGRRBR,DMM08111.AS4
GRA,3,2010.07.02,0400-2000,D,H,J,3D9.1BF26F2FD5,14,2010-07-02 17:56:01,801.9,Y,1.53,2010.07.02 20:27:34,,,,,,,2008,2008-04-21 20:00:00,2,216,BPRCOL,,LGRRBR,DMM08111.AS4
GRA,3,2010.07.02,0400-2000,D,H,J,3D9.1BF26F2FD5,12,2010-07-02 17:56:01,801.9,Y,1.53,2010.07.02 20:27:34,,,,,,,2008,2008-04-21 20:00:00,2,216,BPRCOL,,LGRRBR,DMM08111.AS4
GRA,3,2010.09.18,0400-2000,D,W,J,3D9.1BF26F8793,28,2010-09-18 08:31:07,864.9,Y,1.30,2010.09.18 10:49:24,,,,,,,2008,2008-05-06 10:00:00,2,200,BPRCOL,,LGRRBR,DMM08127.TP1
GRA,3,2010.09.18,0400-2000,D,W,J,3D9.1BF26F8793,26,2010-09-18 08:31:07,864.9,Y,1.30,2010.09.18 10:49:24,,,,,,,2008,2008-05-06 10:00:00,2,200,BPRCOL,,LGRRBR,DMM08127.TP1
GRA,3,2010.09.18,0400-2000,D,W,J,3D9.1BF26F8793,24,2010-09-18 08:31:07,864.9,Y,1.30,2010.09.18 10:49:24,,,,,,,2008,2008-05-06 10:00:00,2,200,BPRCOL,,LGRRBR,DMM08127.TP1
GRA,3,2010.09.18,0400-2000,D,W,J,3D9.1BF26F8793,22,2010-09-18 08:31:07,864.9,Y,1.30,2010.09.18 10:49:24,,,,,,,2008,2008-05-06 10:00:00,2,200,BPRCOL,,LGRRBR,DMM08127.TP1
GRA,3,2010.09.03,0400-2000,D,W,J,3D9.1BF280B1B5,28,2010-09-03 08:07:14,1123.8,Y,1.47,2010.09.03 10:35:36,,,,,,,2007,2007-08-06 12:45:00,2,155,SCREWT,,BIG2C,KAA07218.BIG
GRA,3,2010.09.03,0400-2000,D,W,J,3D9.1BF280B1B5,26,2010-09-03 08:07:14,1123.8,Y,1.47,2010.09.03 10:35:36,,,,,,,2007,2007-08-06 12:45:00,2,155,SCREWT,,BIG2C,KAA07218.BIG
GRA,3,2010.09.03,0400-2000,D,W,J,3D9.1BF280B1B5,24,2010-09-03 08:07:14,1123.8,Y,1.47,2010.09.03 10:35:36,,,,,,,2007,2007-08-06 12:45:00,2,155,SCREWT,,BIG2C,KAA07218.BIG
GRA,3,2010.09.03,0400-2000,D,W,J,3D9.1BF280B1B5,22,2010-09-03 08:07:15,1123.8,Y,1.47,2010.09.03 10:35:36,,,,,,,2007,2007-08-06 12:45:00,2,155,SCREWT,,BIG2C,KAA07218.BIG
GRA,3,2010.09.12,0400-2000,D,H,J,3D9.1C2C852E49,18,2010-09-12 09:08:39,873.0,Y,0.90,2010.09.12 11:02:36,,,,,,,2008,2008-04-22 08:00:00,2,206,DIPNET,AD,DWORMS,CSS08014.CSS
GRA,3,2010.09.12,0400-2000,D,H,J,3D9.1C2C852E49,16,2010-09-12 09:08:40,873.0,Y,0.90,2010.09.12 11:02:36,,,,,,,2008,2008-04-22 08:00:00,2,206,DIPNET,AD,DWORMS,CSS08014.CSS
GRA,3,2010.09.12,0400-2000,D,H,J,3D9.1C2C852E49,14,2010-09-12 09:08:40,873.0,Y,0.90,2010.09.12 11:02:36,,,,,,,2008,2008-04-22 08:00:00,2,206,DIPNET,AD,DWORMS,CSS08014.CSS
GRA,3,2010.09.12,0400-2000,D,H,J,3D9.1C2C852E49,12,2010-09-12 09:08:40,873.0,Y,0.90,2010.09.12 11:02:36,,,,,,,2008,2008-04-22 08:00:00,2,206,DIPNET,AD,DWORMS,CSS08014.CSS
GRA,3,2010.09.28,0400-2000,N,H,A,3D9.1C2D3C9647,18,2010-09-28 19:05:24,48.3,Y,1.61,2010.09.28 21:42:12,,,,,,,2010,2010-08-11 12:00:00,2,600,LADDER,MT AT BS RF,BONAFF,JKF10223.AFF
GRA,3,2010.09.28,0400-2000,N,H,A,3D9.1C2D3C9647,16,2010-09-28 19:05:24,48.3,Y,1.61,2010.09.28 21:42:12,,,,,,,2010,2010-08-11 12:00:00,2,600,LADDER,MT AT BS RF,BONAFF,JKF10223.AFF
GRA,3,2010.09.28,0400-2000,N,H,A,3D9.1C2D3C9647,14,2010-09-28 19:05:24,48.3,Y,1.61,2010.09.28 21:42:12,,,,,,,2010,2010-08-11 12:00:00,2,600,LADDER,MT AT BS RF,BONAFF,JKF10223.AFF
GRA,3,2010.09.28,0400-2000,N,H,A,3D9.1C2D3C9647,12,2010-09-28 19:05:25,48.3,Y,1.61,2010.09.28 21:42:12,,,,,,,2010,2010-08-11 12:00:00,2,600,LADDER,MT AT BS RF,BONAFF,JKF10223.AFF
GRA,3,2010.08.04,0400-2000,D,H,J,3D9.1BF26E8628,18,2010-08-04 18:21:12,806.9,Y,9.96,2010.08.05 05:18:47,,,,,,,2008,2008-05-19 20:00:00,2,253,BPRCOL,,LGRRBR,DMM08139.AS3
GRA,3,2010.08.04,0400-2000,D,H,J,3D9.1BF26E8628,16,2010-08-04 18:21:12,806.9,Y,9.96,2010.08.05 05:18:47,,,,,,,2008,2008-05-19 20:00:00,2,253,BPRCOL,,LGRRBR,DMM08139.AS3
GRA,3,2010.08.04,0400-2000,D,H,J,3D9.1BF26E8628,14,2010-08-04 18:21:12,806.9,Y,9.96,2010.08.05 05:18:47,,,,,,,2008,2008-05-19 20:00:00,2,253,BPRCOL,,LGRRBR,DMM08139.AS3
GRA,3,2010.08.04,0400-2000,D,H,J,3D9.1BF26E8628,12,2010-08-04 18:21:12,806.9,Y,9.96,2010.08.05 05:18:47,,,,,,,2008,2008-05-19 20:00:00,2,253,BPRCOL,,LGRRBR,DMM08139.AS3
GRA,3,2010.03.25,0600-1600,D,H,J,3D9.1BF27E87C3,18,2010-03-25 07:03:16,715.8,Y,1.28,2010.03.25 09:20:16,,,,,,,2008,2008-04-08 12:00:00,2,,DIPNET,AD,COTP,MLS07258.COT
GRA,3,2010.03.25,0600-1600,D,H,J,3D9.1BF27E87C3,16,2010-03-25 07:03:16,715.8,Y,1.28,2010.03.25 09:20:16,,,,,,,2008,2008-04-08 12:00:00,2,,DIPNET,AD,COTP,MLS07258.COT
GRA,3,2010.03.25,0600-1600,D,H,J,3D9.1BF27E87C3,14,2010-03-25 07:03:17,715.8,Y,1.28,2010.03.25 09:20:16,,,,,,,2008,2008-04-08 12:00:00,2,,DIPNET,AD,COTP,MLS07258.COT
GRA,3,2010.03.25,0600-1600,D,H,J,3D9.1BF27E87C3,12,2010-03-25 07:03:17,715.8,Y,1.28,2010.03.25 09:20:16,,,,,,,2008,2008-04-08 12:00:00,2,,DIPNET,AD,COTP,MLS07258.COT
GRA,3,2010.10.15,0400-2000,D,H,J,3D9.1C2CE5C61E,18,2010-10-15 13:21:43,570.0,Y,1.03,2010.10.15 15:23:41,,,,,,,2009,2009-03-24 14:00:00,2,,DIPNET,AD,SNAKE4,BDL09012.N41
GRA,3,2010.10.15,0400-2000,D,H,J,3D9.1C2CE5C61E,16,2010-10-15 13:21:43,570.0,Y,1.03,2010.10.15 15:23:41,,,,,,,2009,2009-03-24 14:00:00,2,,DIPNET,AD,SNAKE4,BDL09012.N41
GRA,3,2010.10.15,0400-2000,D,H,J,3D9.1C2CE5C61E,14,2010-10-15 13:21:43,570.0,Y,1.03,2010.10.15 15:23:41,,,,,,,2009,2009-03-24 14:00:00,2,,DIPNET,AD,SNAKE4,BDL09012.N41
GRA,3,2010.10.15,0400-2000,D,H,J,3D9.1C2CE5C61E,12,2010-10-15 13:21:44,570.0,Y,1.03,2010.10.15 15:23:41,,,,,,,2009,2009-03-24 14:00:00,2,,DIPNET,AD,SNAKE4,BDL09012.N41
GRA,3,2010.10.27,0400-2000,D,H,J,3D9.1C2C8E4147,18,2010-10-27 16:26:38,925.3,Y,2.52,2010.10.27 19:57:34,,,,,,,2008,2008-04-15 09:00:00,2,,DIPNET,AD,CLWRSF,BDL08071.C32
GRA,3,2010.10.27,0400-2000,D,H,J,3D9.1C2C8E4147,16,2010-10-27 16:26:39,925.3,Y,2.52,2010.10.27 19:57:34,,,,,,,2008,2008-04-15 09:00:00,2,,DIPNET,AD,CLWRSF,BDL08071.C32
GRA,3,2010.10.27,0400-2000,D,H,J,3D9.1C2C8E4147,14,2010-10-27 16:26:39,925.3,Y,2.52,2010.10.27 19:57:34,,,,,,,2008,2008-04-15 09:00:00,2,,DIPNET,AD,CLWRSF,BDL08071.C32
GRA,3,2010.10.27,0400-2000,D,H,J,3D9.1C2C8E4147,12,2010-10-27 16:26:39,925.3,Y,2.52,2010.10.27 19:57:34,,,,,,,2008,2008-04-15 09:00:00,2,,DIPNET,AD,CLWRSF,BDL08071.C32
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1BF26F7C57,18,2010-09-17 09:12:05,857.6,Y,1.05,2010.09.17 11:14:50,,,,,,,2008,2008-05-12 20:00:00,2,193,BPRCOL,,LGRRBR,DMM08132.SK2
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1BF26F7C57,16,2010-09-17 09:12:05,857.6,Y,1.05,2010.09.17 11:14:50,,,,,,,2008,2008-05-12 20:00:00,2,193,BPRCOL,,LGRRBR,DMM08132.SK2
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1BF26F7C57,14,2010-09-17 09:12:05,857.6,Y,1.05,2010.09.17 11:14:50,,,,,,,2008,2008-05-12 20:00:00,2,193,BPRCOL,,LGRRBR,DMM08132.SK2
GRA,3,2010.09.17,0400-2000,D,H,J,3D9.1BF26F7C57,12,2010-09-17 09:12:05,857.6,Y,1.05,2010.09.17 11:14:50,,,,,,,2008,2008-05-12 20:00:00,2,193,BPRCOL,,LGRRBR,DMM08132.SK2
GRA,3,2010.09.30,0400-2000,D,H,J,3D9.1C2C4CF6F3,18,2010-09-30 08:39:29,899.0,Y,1.55,2010.09.30 11:12:40,,,,,,,2008,2008-04-14 08:00:00,2,,DIPNET,AD,CLEARC,HLB08010.HEV
GRA,3,2010.09.30,0400-2000,D,H,J,3D9.1C2C4CF6F3,16,2010-09-30 08:39:29,899.0,Y,1.55,2010.09.30 11:12:40,,,,,,,2008,2008-04-14 08:00:00,2,,DIPNET,AD,CLEARC,HLB08010.HEV
GRA,3,2010.09.30,0400-2000,D,H,J,3D9.1C2C4CF6F3,14,2010-09-30 08:39:29,899.0,Y,1.55,2010.09.30 11:12:40,,,,,,,2008,2008-04-14 08:00:00,2,,DIPNET,AD,CLEARC,HLB08010.HEV
GRA,3,2010.09.30,0400-2000,D,H,J,3D9.1C2C4CF6F3,12,2010-09-30 08:39:29,899.0,Y,1.55,2010.09.30 11:12:40,,,,,,,2008,2008-04-14 08:00:00,2,,DIPNET,AD,CLEARC,HLB08010.HEV
GRA,3,2010.10.29,0400-2000,D,W,J,3D9.1BF2323135,18,2010-10-29 03:24:55,1205.8,Y,4.17,2010.10.29 08:35:20,,,,,,,2007,2007-07-11 08:04:00,2,151,SCREWT,,FISTRP,TEC07192.FT1
GRA,3,2010.10.29,0400-2000,D,W,J,3D9.1BF2323135,16,2010-10-29 03:24:55,1205.8,Y,4.17,2010.10.29 08:35:20,,,,,,,2007,2007-07-11 08:04:00,2,151,SCREWT,,FISTRP,TEC07192.FT1
GRA,3,2010.10.29,0400-2000,D,W,J,3D9.1BF2323135,14,2010-10-29 03:24:55,1205.8,Y,4.17,2010.10.29 08:35:20,,,,,,,2007,2007-07-11 08:04:00,2,151,SCREWT,,FISTRP,TEC07192.FT1
GRA,3,2010.10.29,0400-2000,D,W,J,3D9.1BF2323135,12,2010-10-29 03:24:55,1205.8,Y,4.17,2010.10.29 08:35:20,,,,,,,2007,2007-07-11 08:04:00,2,151,SCREWT,,FISTRP,TEC07192.FT1
GRA,3,2010.11.04,0600-1600,N,W,J,3D9.1BF2786BA6,18,2010-11-04 15:27:56,891.8,Y,1.40,2010.11.04 17:51:52,,,,,,,2008,2008-05-26 20:00:00,2,203,BPRCOL,,LGRRBR,DMM08145.SK2
GRA,3,2010.11.04,0600-1600,N,W,J,3D9.1BF2786BA6,16,2010-11-04 15:27:56,891.8,Y,1.40,2010.11.04 17:51:52,,,,,,,2008,2008-05-26 20:00:00,2,203,BPRCOL,,LGRRBR,DMM08145.SK2
GRA,3,2010.11.04,0600-1600,N,W,J,3D9.1BF2786BA6,14,2010-11-04 15:27:56,891.8,Y,1.40,2010.11.04 17:51:52,,,,,,,2008,2008-05-26 20:00:00,2,203,BPRCOL,,LGRRBR,DMM08145.SK2
GRA,3,2010.11.04,0600-1600,N,W,J,3D9.1BF2786BA6,12,2010-11-04 15:27:57,891.8,Y,1.40,2010.11.04 17:51:52,,,,,,,2008,2008-05-26 20:00:00,2,203,BPRCOL,,LGRRBR,DMM08145.SK2
GRA,3,2010.09.21,0400-2000,D,W,J,3D9.1BF2726FC4,18,2010-09-21 10:57:33,497.0,Y,1.09,2010.09.21 13:03:15,,,,,,,2009,2009-05-12 10:00:00,2,183,BPRCOL,1<,LGRRBR,DMM09131.TP1
GRA,3,2010.09.21,0400-2000,D,W,J,3D9.1BF2726FC4,16,2010-09-21 10:57:33,497.0,Y,1.09,2010.09.21 13:03:15,,,,,,,2009,2009-05-12 10:00:00,2,183,BPRCOL,1<,LGRRBR,DMM09131.TP1
GRA,3,2010.09.21,0400-2000,D,W,J,3D9.1BF2726FC4,14,2010-09-21 10:57:33,497.0,Y,1.09,2010.09.21 13:03:15,,,,,,,2009,2009-05-12 10:00:00,2,183,BPRCOL,1<,LGRRBR,DMM09131.TP1
GRA,3,2010.09.21,0400-2000,D,W,J,3D9.1BF2726FC4,12,2010-09-21 10:57:34,497.0,Y,1.09,2010.09.21 13:03:15,,,,,,,2009,2009-05-12 10:00:00,2,183,BPRCOL,1<,LGRRBR,DMM09131.TP1
GRA,3,2010.09.09,0400-2000,D,W,J,3D9.1C2C4FE284,18,2010-09-09 09:58:43,715.7,Y,0.97,2010.09.09 11:56:39,,,,,,,2008,2008-09-23 16:00:00,2,211,SCREWT,,LEMHIR,JJL08267.L3A
GRA,3,2010.09.09,0400-2000,D,W,J,3D9.1C2C4FE284,16,2010-09-09 09:58:43,715.7,Y,0.97,2010.09.09 11:56:39,,,,,,,2008,2008-09-23 16:00:00,2,211,SCREWT,,LEMHIR,JJL08267.L3A
GRA,3,2010.09.09,0400-2000,D,W,J,3D9.1C2C4FE284,14,2010-09-09 09:58:43,715.7,Y,0.97,2010.09.09 11:56:39,,,,,,,2008,2008-09-23 16:00:00,2,211,SCREWT,,LEMHIR,JJL08267.L3A
GRA,3,2010.09.09,0400-2000,D,W,J,3D9.1C2C4FE284,12,2010-09-09 09:58:43,715.7,Y,0.97,2010.09.09 11:56:39,,,,,,,2008,2008-09-23 16:00:00,2,211,SCREWT,,LEMHIR,JJL08267.L3A
GRA,3,2010.09.24,0400-2000,D,H,J,3D9.1C2CE52147,18,2010-09-24 12:27:47,529.0,Y,1.20,2010.09.24 14:39:42,,,,,,,2009,2009-04-13 12:45:00,2,,DIPNET,AD,SALR3,BDL09010.V57
GRA,3,2010.09.24,0400-2000,D,H,J,3D9.1C2CE52147,16,2010-09-24 12:27:47,529.0,Y,1.20,2010.09.24 14:39:42,,,,,,,2009,2009-04-13 12:45:00,2,,DIPNET,AD,SALR3,BDL09010.V57
GRA,3,2010.09.24,0400-2000,D,H,J,3D9.1C2CE52147,14,2010-09-24 12:27:47,529.0,Y,1.20,2010.09.24 14:39:42,,,,,,,2009,2009-04-13 12:45:00,2,,DIPNET,AD,SALR3,BDL09010.V57
