Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2012.09.28,0400-2000,D,W,J,3D9.1BF2768CB2,14,2012-09-28 08:25:13,862.9,Y,1.31,2012.09.28 10:44:03,,,,,,,2010,2010-05-19 10:00:00,2,180,BPRCOL,,LGRRBR,DMM10138.TP1
GRA,3,2012.09.28,0400-2000,D,W,J,3D9.1BF2768CB2,12,2012-09-28 08:25:13,862.9,Y,1.31,2012.09.28 10:44:03,,,,,,,2010,2010-05-19 10:00:00,2,180,BPRCOL,,LGRRBR,DMM10138.TP1
GRA,3,2012.09.20,0400-2000,D,W,J,3D9.1C2CBC61A3,28,2012-09-20 13:27:55,868.2,Y,1.50,2012.09.20 15:58:00,,,,,,,2010,2010-05-06 09:38:00,2,151,DIPTRP,,SNKTRP,EWB10126.SNK
GRA,3,2012.09.20,0400-2000,D,W,J,3D9.1C2CBC61A3,26,2012-09-20 13:27:55,868.2,Y,1.50,2012.09.20 15:58:00,,,,,,,2010,2010-05-06 09:38:00,2,151,DIPTRP,,SNKTRP,EWB10126.SNK
GRA,3,2012.09.20,0400-2000,D,W,J,3D9.1C2CBC61A3,24,2012-09-20 13:27:55,868.2,Y,1.50,2012.09.20 15:58:00,,,,,,,2010,2010-05-06 09:38:00,2,151,DIPTRP,,SNKTRP,EWB10126.SNK
GRA,3,2012.09.20,0400-2000,D,W,J,3D9.1C2CBC61A3,22,2012-09-20 13:27:56,868.2,Y,1.50,2012.09.20 15:58:00,,,,,,,2010,2010-05-06 09:38:00,2,151,DIPTRP,,SNKTRP,EWB10126.SNK
GRA,3,2012.09.30,0400-2000,D,W,J,3D9.1C2C952A64,18,2012-09-30 12:46:09,1471.1,Y,1.49,2012.09.30 15:15:49,,,,,,,2008,2008-09-20 10:10:00,2,158,SCREWT,CA,CFCTRP,DAV08264.CFT
GRA,3,2012.09.30,0400-2000,D,W,J,3D9.1C2C952A64,16,2012-09-30 12:46:09,1471.1,Y,1.49,2012.09.30 15:15:49,,,,,,,2008,2008-09-20 10:10:00,2,158,SCREWT,CA,CFCTRP,DAV08264.CFT
GRA,3,2012.09.30,0400-2000,D,W,J,3D9.1C2C952A64,14,2012-09-30 12:46:09,1471.1,Y,1.49,2012.09.30 15:15:49,,,,,,,2008,2008-09-20 10:10:00,2,158,SCREWT,CA,CFCTRP,DAV08264.CFT
GRA,3,2012.09.30,0400-2000,D,W,J,3D9.1C2C952A64,12,2012-09-30 12:46:09,1471.1,Y,1.49,2012.09.30 15:15:49,,,,,,,2008,2008-09-20 10:10:00,2,158,SCREWT,CA,CFCTRP,DAV08264.CFT
GRA,3,2012.09.19,0400-2000,D,U,A,3D9.1C2DE872E0,18,2012-09-19 10:34:13,18.9,Y,0.95,2012.09.19 12:31:30,,,,,,,2012,2012-08-31 12:00:00,2,510,LADDER,MT AT AD RF,BONAFF,JKF12244.AFF
GRA,3,2012.09.19,0400-2000,D,U,A,3D9.1C2DE872E0,16,2012-09-19 10:34:13,18.9,Y,0.95,2012.09.19 12:31:30,,,,,,,2012,2012-08-31 12:00:00,2,510,LADDER,MT AT AD RF,BONAFF,JKF12244.AFF
GRA,3,2012.09.19,0400-2000,D,U,A,3D9.1C2DE872E0,14,2012-09-19 10:34:13,18.9,Y,0.95,2012.09.19 12:31:30,,,,,,,2012,2012-08-31 12:00:00,2,510,LADDER,MT AT AD RF,BONAFF,JKF12244.AFF
GRA,3,2012.09.19,0400-2000,D,U,A,3D9.1C2DE872E0,12,2012-09-19 10:34:13,18.9,Y,0.95,2012.09.19 12:31:30,,,,,,,2012,2012-08-31 12:00:00,2,510,LADDER,MT AT AD RF,BONAFF,JKF12244.AFF
GRA,3,2012.09.29,0400-2000,D,H,J,3D9.1C2D7A0B55,18,2012-09-29 06:36:01,885.9,Y,1.08,2012.09.29 08:40:52,,,,,,,2010,2010-04-27 09:00:00,2,,DIPNET,AD,BCANF,BCJ09348.T23
GRA,3,2012.09.29,0400-2000,D,H,J,3D9.1C2D7A0B55,16,2012-09-29 06:36:01,885.9,Y,1.08,2012.09.29 08:40:52,,,,,,,2010,2010-04-27 09:00:00,2,,DIPNET,AD,BCANF,BCJ09348.T23
GRA,3,2012.09.29,0400-2000,D,H,J,3D9.1C2D7A0B55,14,2012-09-29 06:36:01,885.9,Y,1.08,2012.09.29 08:40:52,,,,,,,2010,2010-04-27 09:00:00,2,,DIPNET,AD,BCANF,BCJ09348.T23
GRA,3,2012.09.29,0400-2000,D,H,J,3D9.1C2D7A0B55,12,2012-09-29 06:36:01,885.9,Y,1.08,2012.09.29 08:40:52,,,,,,,2010,2010-04-27 09:00:00,2,,DIPNET,AD,BCANF,BCJ09348.T23
GRA,3,2012.09.12,0400-2000,D,H,J,3D9.1C2D701278,18,2012-09-12 17:31:57,523.2,Y,10.25,2012.09.13 04:46:44,,,,,,,2011,2011-04-08 12:00:00,2,,DIPNET,AD CW,COTP,MLS11091.TCW
GRA,3,2012.09.12,0400-2000,D,H,J,3D9.1C2D701278,16,2012-09-12 17:31:57,523.2,Y,10.25,2012.09.13 04:46:44,,,,,,,2011,2011-04-08 12:00:00,2,,DIPNET,AD CW,COTP,MLS11091.TCW
GRA,3,2012.09.12,0400-2000,D,H,J,3D9.1C2D701278,14,2012-09-12 17:31:57,523.2,Y,10.25,2012.09.13 04:46:44,,,,,,,2011,2011-04-08 12:00:00,2,,DIPNET,AD CW,COTP,MLS11091.TCW
GRA,3,2012.09.12,0400-2000,D,H,J,3D9.1C2D701278,12,2012-09-12 17:31:57,523.2,Y,10.25,2012.09.13 04:46:44,,,,,,,2011,2011-04-08 12:00:00,2,,DIPNET,AD CW,COTP,MLS11091.TCW
GRA,3,2012.10.21,0400-2000,D,H,J,3D9.1C2D46FDEE,18,2012-10-21 14:18:47,916.1,Y,1.62,2012.10.21 16:55:42,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C21
GRA,3,2012.10.21,0400-2000,D,H,J,3D9.1C2D46FDEE,16,2012-10-21 14:18:47,916.1,Y,1.62,2012.10.21 16:55:42,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C21
GRA,3,2012.10.21,0400-2000,D,H,J,3D9.1C2D46FDEE,14,2012-10-21 14:18:48,916.1,Y,1.62,2012.10.21 16:55:42,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C21
GRA,3,2012.10.21,0400-2000,D,H,J,3D9.1C2D46FDEE,12,2012-10-21 14:18:48,916.1,Y,1.62,2012.10.21 16:55:42,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C21
GRA,3,2012.10.27,0400-2000,D,H,J,3D9.1C2D84FEAA,18,2012-10-27 07:40:35,577.8,Y,1.60,2012.10.27 10:16:45,,,,,,,2011,2011-03-29 13:00:00,2,,DIPNET,AD LV,LSHEEF,BCJ10348.R29
GRA,3,2012.10.27,0400-2000,D,H,J,3D9.1C2D84FEAA,16,2012-10-27 07:40:35,577.8,Y,1.60,2012.10.27 10:16:45,,,,,,,2011,2011-03-29 13:00:00,2,,DIPNET,AD LV,LSHEEF,BCJ10348.R29
GRA,3,2012.10.27,0400-2000,D,H,J,3D9.1C2D84FEAA,14,2012-10-27 07:40:35,577.8,Y,1.60,2012.10.27 10:16:45,,,,,,,2011,2011-03-29 13:00:00,2,,DIPNET,AD LV,LSHEEF,BCJ10348.R29
GRA,3,2012.10.27,0400-2000,D,H,J,3D9.1C2D84FEAA,12,2012-10-27 07:40:35,577.8,Y,1.60,2012.10.27 10:16:45,,,,,,,2011,2011-03-29 13:00:00,2,,DIPNET,AD LV,LSHEEF,BCJ10348.R29
GRA,3,2012.10.01,0400-2000,D,H,J,3D9.1C2D192A6D,18,2012-10-01 09:13:28,909.9,Y,2.70,2012.10.01 12:55:34,,,,,,,2010,2010-04-05 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS10035.COT
GRA,3,2012.10.01,0400-2000,D,H,J,3D9.1C2D192A6D,16,2012-10-01 09:13:29,909.9,Y,2.70,2012.10.01 12:55:34,,,,,,,2010,2010-04-05 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS10035.COT
GRA,3,2012.10.01,0400-2000,D,H,J,3D9.1C2D192A6D,14,2012-10-01 09:13:29,909.9,Y,2.70,2012.10.01 12:55:34,,,,,,,2010,2010-04-05 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS10035.COT
GRA,3,2012.10.01,0400-2000,D,H,J,3D9.1C2D192A6D,12,2012-10-01 09:13:29,909.9,Y,2.70,2012.10.01 12:55:34,,,,,,,2010,2010-04-05 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS10035.COT
GRA,3,2012.11.09,0600-1600,D,H,A,3D9.1C2DFFCE30,18,2012-11-09 11:48:52,35.0,Y,1.17,2012.11.09 12:58:46,,,,,,,2012,2012-10-05 12:09:00,5,535,LADDER,RF AT AD Q5,COLR3,CAG12279.O02
GRA,3,2012.11.09,0600-1600,D,H,A,3D9.1C2DFFCE30,16,2012-11-09 11:48:52,35.0,Y,1.17,2012.11.09 12:58:46,,,,,,,2012,2012-10-05 12:09:00,5,535,LADDER,RF AT AD Q5,COLR3,CAG12279.O02
GRA,3,2012.11.09,0600-1600,D,H,A,3D9.1C2DFFCE30,14,2012-11-09 11:48:52,35.0,Y,1.17,2012.11.09 12:58:46,,,,,,,2012,2012-10-05 12:09:00,5,535,LADDER,RF AT AD Q5,COLR3,CAG12279.O02
GRA,3,2012.11.09,0600-1600,D,H,A,3D9.1C2DFFCE30,12,2012-11-09 11:48:52,35.0,Y,1.17,2012.11.09 12:58:46,,,,,,,2012,2012-10-05 12:09:00,5,535,LADDER,RF AT AD Q5,COLR3,CAG12279.O02
GRA,3,2012.11.15,0600-1600,N,H,A,3D9.1C2DFEAE0F,28,2012-11-15 17:49:18,58.1,Y,2.16,2012.11.15 19:58:41,,,,,,,2012,2012-09-18 15:09:00,5,850,PSEINE,RF AT AD Q5,COLR3,CAG12262.P03
GRA,3,2012.11.15,0600-1600,N,H,A,3D9.1C2DFEAE0F,26,2012-11-15 17:49:18,58.1,Y,2.16,2012.11.15 19:58:41,,,,,,,2012,2012-09-18 15:09:00,5,850,PSEINE,RF AT AD Q5,COLR3,CAG12262.P03
GRA,3,2012.11.15,0600-1600,N,H,A,3D9.1C2DFEAE0F,24,2012-11-15 17:49:18,58.1,Y,2.16,2012.11.15 19:58:41,,,,,,,2012,2012-09-18 15:09:00,5,850,PSEINE,RF AT AD Q5,COLR3,CAG12262.P03
GRA,3,2012.11.15,0600-1600,N,H,A,3D9.1C2DFEAE0F,22,2012-11-15 17:49:18,58.1,Y,2.16,2012.11.15 19:58:41,,,,,,,2012,2012-09-18 15:09:00,5,850,PSEINE,RF AT AD Q5,COLR3,CAG12262.P03
GRA,3,2012.09.20,0400-2000,D,H,J,3D9.1C2D7FC1A2,18,2012-09-20 12:55:39,527.0,Y,1.60,2012.09.20 15:31:42,,,,,,,2011,2011-04-12 12:00:00,2,,DIPNET,AD,PAHTRP,IPC11009.N33
GRA,3,2012.09.20,0400-2000,D,H,J,3D9.1C2D7FC1A2,16,2012-09-20 12:55:39,527.0,Y,1.60,2012.09.20 15:31:42,,,,,,,2011,2011-04-12 12:00:00,2,,DIPNET,AD,PAHTRP,IPC11009.N33
GRA,3,2012.09.20,0400-2000,D,H,J,3D9.1C2D7FC1A2,14,2012-09-20 12:55:39,527.0,Y,1.60,2012.09.20 15:31:42,,,,,,,2011,2011-04-12 12:00:00,2,,DIPNET,AD,PAHTRP,IPC11009.N33
GRA,3,2012.09.20,0400-2000,D,H,J,3D9.1C2D7FC1A2,12,2012-09-20 12:55:39,527.0,Y,1.60,2012.09.20 15:31:42,,,,,,,2011,2011-04-12 12:00:00,2,,DIPNET,AD,PAHTRP,IPC11009.N33
GRA,3,2012.09.28,0400-2000,D,H,A,3D9.1C2DD56338,18,2012-09-28 17:17:53,14.2,Y,1.89,2012.09.28 20:11:32,,,,,,,2012,2012-09-14 11:52:00,5,810,LADDER,RF AT AD Q5,COLR3,CAG12258.O03
GRA,3,2012.09.28,0400-2000,D,H,A,3D9.1C2DD56338,16,2012-09-28 17:17:53,14.2,Y,1.89,2012.09.28 20:11:32,,,,,,,2012,2012-09-14 11:52:00,5,810,LADDER,RF AT AD Q5,COLR3,CAG12258.O03
GRA,3,2012.09.28,0400-2000,D,H,A,3D9.1C2DD56338,14,2012-09-28 17:17:54,14.2,Y,1.89,2012.09.28 20:11:32,,,,,,,2012,2012-09-14 11:52:00,5,810,LADDER,RF AT AD Q5,COLR3,CAG12258.O03
GRA,3,2012.09.28,0400-2000,D,H,A,3D9.1C2DD56338,12,2012-09-28 17:17:54,14.2,Y,1.89,2012.09.28 20:11:32,,,,,,,2012,2012-09-14 11:52:00,5,810,LADDER,RF AT AD Q5,COLR3,CAG12258.O03
GRA,3,2012.08.29,0400-2000,N,U,A,3D9.1C2DE7BEB4,18,2012-08-29 01:32:57,57.6,Y,84.78,2012.09.01 15:19:42,,,,,,,2012,2012-07-02 12:00:00,2,745,LADDER,MT AT AD RF,BONAFF,JKF12184.AFF
GRA,3,2012.08.29,0400-2000,N,U,A,3D9.1C2DE7BEB4,16,2012-08-29 01:32:57,57.6,Y,84.78,2012.09.01 15:19:42,,,,,,,2012,2012-07-02 12:00:00,2,745,LADDER,MT AT AD RF,BONAFF,JKF12184.AFF
GRA,3,2012.08.29,0400-2000,N,U,A,3D9.1C2DE7BEB4,14,2012-08-29 01:32:57,57.6,Y,84.78,2012.09.01 15:19:42,,,,,,,2012,2012-07-02 12:00:00,2,745,LADDER,MT AT AD RF,BONAFF,JKF12184.AFF
GRA,3,2012.08.29,0400-2000,N,U,A,3D9.1C2DE7BEB4,12,2012-08-29 01:32:57,57.6,Y,84.78,2012.09.01 15:19:42,,,,,,,2012,2012-07-02 12:00:00,2,745,LADDER,MT AT AD RF,BONAFF,JKF12184.AFF
GRA,3,2012.03.24,0600-1600,N,H,A,3D9.1C2D8CFD37,18,2012-03-24 18:44:21,193.1,Y,1.66,2012.03.24 21:23:56,,,,,,,2011,2011-09-13 16:00:00,2,,LADDER,RF MT AT,PRDLD1,TLM11165.PRD
GRA,3,2012.03.24,0600-1600,N,H,A,3D9.1C2D8CFD37,16,2012-03-24 18:44:22,193.1,Y,1.66,2012.03.24 21:23:56,,,,,,,2011,2011-09-13 16:00:00,2,,LADDER,RF MT AT,PRDLD1,TLM11165.PRD
GRA,3,2012.03.24,0600-1600,N,H,A,3D9.1C2D8CFD37,14,2012-03-24 18:44:22,193.1,Y,1.66,2012.03.24 21:23:56,,,,,,,2011,2011-09-13 16:00:00,2,,LADDER,RF MT AT,PRDLD1,TLM11165.PRD
GRA,3,2012.03.24,0600-1600,N,H,A,3D9.1C2D8CFD37,12,2012-03-24 18:44:22,193.1,Y,1.66,2012.03.24 21:23:56,,,,,,,2011,2011-09-13 16:00:00,2,,LADDER,RF MT AT,PRDLD1,TLM11165.PRD
GRA,3,2012.09.14,0400-2000,D,H,J,3D9.1C2D65BD23,18,2012-09-14 15:19:28,879.1,Y,1.37,2012.09.14 17:41:47,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C51
GRA,3,2012.09.14,0400-2000,D,H,J,3D9.1C2D65BD23,16,2012-09-14 15:19:28,879.1,Y,1.37,2012.09.14 17:41:47,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C51
GRA,3,2012.09.14,0400-2000,D,H,J,3D9.1C2D65BD23,14,2012-09-14 15:19:28,879.1,Y,1.37,2012.09.14 17:41:47,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C51
GRA,3,2012.09.14,0400-2000,D,H,J,3D9.1C2D65BD23,12,2012-09-14 15:19:28,879.1,Y,1.37,2012.09.14 17:41:47,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD CW,CLWRSF,BDL10061.C51
GRA,3,2012.09.10,0400-2000,D,U,A,3D9.1C2DAC0845,18,2012-09-10 17:00:22,24.2,Y,1.34,2012.09.10 19:20:36,,,,,,,2012,2012-08-17 12:00:00,2,600,LADDER,MT AT AD RF,BONAFF,JKF12230.AFF
GRA,3,2012.09.10,0400-2000,D,U,A,3D9.1C2DAC0845,16,2012-09-10 17:00:22,24.2,Y,1.34,2012.09.10 19:20:36,,,,,,,2012,2012-08-17 12:00:00,2,600,LADDER,MT AT AD RF,BONAFF,JKF12230.AFF
GRA,3,2012.09.10,0400-2000,D,U,A,3D9.1C2DAC0845,14,2012-09-10 17:00:23,24.2,Y,1.34,2012.09.10 19:20:36,,,,,,,2012,2012-08-17 12:00:00,2,600,LADDER,MT AT AD RF,BONAFF,JKF12230.AFF
GRA,3,2012.09.10,0400-2000,D,U,A,3D9.1C2DAC0845,12,2012-09-10 17:00:23,24.2,Y,1.34,2012.09.10 19:20:36,,,,,,,2012,2012-08-17 12:00:00,2,600,LADDER,MT AT AD RF,BONAFF,JKF12230.AFF
GRA,3,2012.10.17,0400-2000,D,H,A,3D9.1C2DFF4462,18,2012-10-17 10:45:23,22.0,Y,0.73,2012.10.17 12:28:56,,,,,,,2012,2012-09-25 10:56:00,5,780,PSEINE,RF AT AD Q5,COLR3,CAG12269.P06
GRA,3,2012.10.17,0400-2000,D,H,A,3D9.1C2DFF4462,16,2012-10-17 10:45:23,22.0,Y,0.73,2012.10.17 12:28:56,,,,,,,2012,2012-09-25 10:56:00,5,780,PSEINE,RF AT AD Q5,COLR3,CAG12269.P06
GRA,3,2012.10.17,0400-2000,D,H,A,3D9.1C2DFF4462,14,2012-10-17 10:45:23,22.0,Y,0.73,2012.10.17 12:28:56,,,,,,,2012,2012-09-25 10:56:00,5,780,PSEINE,RF AT AD Q5,COLR3,CAG12269.P06
GRA,3,2012.10.17,0400-2000,D,H,A,3D9.1C2DFF4462,12,2012-10-17 10:45:24,22.0,Y,0.73,2012.10.17 12:28:56,,,,,,,2012,2012-09-25 10:56:00,5,780,PSEINE,RF AT AD Q5,COLR3,CAG12269.P06
GRA,3,2012.09.11,0400-2000,D,W,J,3D9.1C2D5CD64F,18,2012-09-11 16:15:46,865.9,Y,0.74,2012.09.11 18:00:13,,,,,,,2010,2010-04-29 19:00:00,2,186,SCREWT,,BIGBEC,BJB10119.BCT
GRA,3,2012.09.11,0400-2000,D,W,J,3D9.1C2D5CD64F,16,2012-09-11 16:15:46,865.9,Y,0.74,2012.09.11 18:00:13,,,,,,,2010,2010-04-29 19:00:00,2,186,SCREWT,,BIGBEC,BJB10119.BCT
GRA,3,2012.09.11,0400-2000,D,W,J,3D9.1C2D5CD64F,14,2012-09-11 16:15:46,865.9,Y,0.74,2012.09.11 18:00:13,,,,,,,2010,2010-04-29 19:00:00,2,186,SCREWT,,BIGBEC,BJB10119.BCT
GRA,3,2012.09.11,0400-2000,D,W,J,3D9.1C2D5CD64F,12,2012-09-11 16:15:46,865.9,Y,0.74,2012.09.11 18:00:13,,,,,,,2010,2010-04-29 19:00:00,2,186,SCREWT,,BIGBEC,BJB10119.BCT
GRA,3,2012.10.16,0400-2000,D,U,A,3D9.1C2DE8654D,18,2012-10-16 16:59:56,14.2,Y,1.41,2012.10.16 19:24:28,,,,,,,2012,2012-10-02 12:00:00,2,630,LADDER,MT AT AI RF,BONAFF,JKF12276.AFF
GRA,3,2012.10.16,0400-2000,D,U,A,3D9.1C2DE8654D,16,2012-10-16 16:59:56,14.2,Y,1.41,2012.10.16 19:24:28,,,,,,,2012,2012-10-02 12:00:00,2,630,LADDER,MT AT AI RF,BONAFF,JKF12276.AFF
GRA,3,2012.10.16,0400-2000,D,U,A,3D9.1C2DE8654D,14,2012-10-16 16:59:56,14.2,Y,1.41,2012.10.16 19:24:28,,,,,,,2012,2012-10-02 12:00:00,2,630,LADDER,MT AT AI RF,BONAFF,JKF12276.AFF
GRA,3,2012.10.16,0400-2000,D,U,A,3D9.1C2DE8654D,12,2012-10-16 16:59:57,14.2,Y,1.41,2012.10.16 19:24:28,,,,,,,2012,2012-10-02 12:00:00,2,630,LADDER,MT AT AI RF,BONAFF,JKF12276.AFF
GRA,3,2012.09.26,0400-2000,D,H,J,3D9.1C2D47117E,18,2012-09-26 06:14:10,890.8,Y,2.97,2012.09.26 10:12:33,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD,CLWRSF,BDL10056.C23
GRA,3,2012.09.26,0400-2000,D,H,J,3D9.1C2D47117E,16,2012-09-26 06:14:11,890.8,Y,2.97,2012.09.26 10:12:33,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD,CLWRSF,BDL10056.C23
GRA,3,2012.09.26,0400-2000,D,H,J,3D9.1C2D47117E,14,2012-09-26 06:14:11,890.8,Y,2.97,2012.09.26 10:12:33,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD,CLWRSF,BDL10056.C23
GRA,3,2012.09.26,0400-2000,D,H,J,3D9.1C2D47117E,12,2012-09-26 06:14:11,890.8,Y,2.97,2012.09.26 10:12:33,,,,,,,2010,2010-04-19 12:00:00,2,,DIPNET,AD,CLWRSF,BDL10056.C23
GRA,3,2012.10.05,0400-2000,N,H,A,3D9.1C2DF6F1B5,18,2012-10-05 00:49:25,9.4,Y,1.88,2012.10.05 03:42:23,,,,,,,2012,2012-09-25 16:00:00,2,,LADDER,RF MT AT FE CW,PRDLD1,TLM12188.PRD
GRA,3,2012.10.05,0400-2000,N,H,A,3D9.1C2DF6F1B5,16,2012-10-05 00:49:25,9.4,Y,1.88,2012.10.05 03:42:23,,,,,,,2012,2012-09-25 16:00:00,2,,LADDER,RF MT AT FE CW,PRDLD1,TLM12188.PRD
GRA,3,2012.10.05,0400-2000,N,H,A,3D9.1C2DF6F1B5,14,2012-10-05 00:49:26,9.4,Y,1.88,2012.10.05 03:42:23,,,,,,,2012,2012-09-25 16:00:00,2,,LADDER,RF MT AT FE CW,PRDLD1,TLM12188.PRD
GRA,3,2012.10.05,0400-2000,N,H,A,3D9.1C2DF6F1B5,12,2012-10-05 00:49:26,9.4,Y,1.88,2012.10.05 03:42:23,,,,,,,2012,2012-09-25 16:00:00,2,,LADDER,RF MT AT FE CW,PRDLD1,TLM12188.PRD
GRA,3,2012.10.27,0400-2000,D,W,J,3D9.1C2D5C9509,28,2012-10-27 17:16:33,923.2,Y,1.01,2012.10.27 19:17:02,,,,,,,2010,2010-04-18 13:00:00,2,217,SCREWT,,BIGBEC,BJB10108.BCT
GRA,3,2012.10.27,0400-2000,D,W,J,3D9.1C2D5C9509,26,2012-10-27 17:16:34,923.2,Y,1.01,2012.10.27 19:17:02,,,,,,,2010,2010-04-18 13:00:00,2,217,SCREWT,,BIGBEC,BJB10108.BCT
GRA,3,2012.10.27,0400-2000,D,W,J,3D9.1C2D5C9509,24,2012-10-27 17:16:34,923.2,Y,1.01,2012.10.27 19:17:02,,,,,,,2010,2010-04-18 13:00:00,2,217,SCREWT,,BIGBEC,BJB10108.BCT
GRA,3,2012.10.27,0400-2000,D,W,J,3D9.1C2D5C9509,22,2012-10-27 17:16:34,923.2,Y,1.01,2012.10.27 19:17:02,,,,,,,2010,2010-04-18 13:00:00,2,217,SCREWT,,BIGBEC,BJB10108.BCT
GRA,3,2012.10.02,0400-2000,D,H,J,3D9.1C2D350E2E,18,2012-10-02 10:26:41,896.9,Y,0.93,2012.10.02 12:22:46,,,,,,,2010,2010-04-19 12:00:00,2,,NONE,AD,DWORMS,HLB10029.B11
GRA,3,2012.10.02,0400-2000,D,H,J,3D9.1C2D350E2E,16,2012-10-02 10:26:41,896.9,Y,0.93,2012.10.02 12:22:46,,,,,,,2010,2010-04-19 12:00:00,2,,NONE,AD,DWORMS,HLB10029.B11
GRA,3,2012.10.02,0400-2000,D,H,J,3D9.1C2D350E2E,14,2012-10-02 10:26:41,896.9,Y,0.93,2012.10.02 12:22:46,,,,,,,2010,2010-04-19 12:00:00,2,,NONE,AD,DWORMS,HLB10029.B11
GRA,3,2012.10.02,0400-2000,D,H,J,3D9.1C2D350E2E,12,2012-10-02 10:26:42,896.9,Y,0.93,2012.10.02 12:22:46,,,,,,,2010,2010-04-19 12:00:00,2,,NONE,AD,DWORMS,HLB10029.B11
GRA,3,2012.10.08,0400-2000,D,H,J,3D9.1C2D6537A9,18,2012-10-08 11:14:33,902.1,Y,2.21,2012.10.08 14:27:14,,,,,,,2010,2010-04-20 08:45:00,2,,DIPNET,AD LV,WALH,BCJ09344.T12
