Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2015.10.04,0400-2000,D,U,A,3DD.00775D6695,14,2015-10-04 06:12:24,58.8,Y,0.91,2015.10.04 08:07:10,,,,,,,2015,2015-08-06 12:00:00,2,625,LADDER,MT AT AI RF,BONAFF,JKF15218.AFF
GRA,3,2015.10.04,0400-2000,D,U,A,3DD.00775D6695,12,2015-10-04 06:12:25,58.8,Y,0.91,2015.10.04 08:07:10,,,,,,,2015,2015-08-06 12:00:00,2,625,LADDER,MT AT AI RF,BONAFF,JKF15218.AFF
GRA,3,2015.09.21,0400-2000,D,H,J,3DD.0077447ABF,18,2015-09-21 07:17:51,513.8,Y,1.04,2015.09.21 09:20:04,,,,,,,2014,2014-04-25 12:00:00,2,,DIPNET,AD,YANKFK,BDL14028.V34
GRA,3,2015.09.21,0400-2000,D,H,J,3DD.0077447ABF,16,2015-09-21 07:17:52,513.8,Y,1.04,2015.09.21 09:20:04,,,,,,,2014,2014-04-25 12:00:00,2,,DIPNET,AD,YANKFK,BDL14028.V34
GRA,3,2015.09.21,0400-2000,D,H,J,3DD.0077447ABF,14,2015-09-21 07:17:52,513.8,Y,1.04,2015.09.21 09:20:04,,,,,,,2014,2014-04-25 12:00:00,2,,DIPNET,AD,YANKFK,BDL14028.V34
GRA,3,2015.09.21,0400-2000,D,H,J,3DD.0077447ABF,12,2015-09-21 07:17:52,513.8,Y,1.04,2015.09.21 09:20:04,,,,,,,2014,2014-04-25 12:00:00,2,,DIPNET,AD,YANKFK,BDL14028.V34
GRA,3,2015.09.16,0400-2000,D,H,J,3D9.1C2DDAF2BA,18,2015-09-16 11:41:32,859.0,Y,0.89,2015.09.16 13:35:04,,,,,,,2013,2013-05-10 12:15:00,2,228,SCOTRP,AD,GRNTRP,SMP13130.GR1
GRA,3,2015.09.16,0400-2000,D,H,J,3D9.1C2DDAF2BA,16,2015-09-16 11:41:32,859.0,Y,0.89,2015.09.16 13:35:04,,,,,,,2013,2013-05-10 12:15:00,2,228,SCOTRP,AD,GRNTRP,SMP13130.GR1
GRA,3,2015.09.16,0400-2000,D,H,J,3D9.1C2DDAF2BA,14,2015-09-16 11:41:32,859.0,Y,0.89,2015.09.16 13:35:04,,,,,,,2013,2013-05-10 12:15:00,2,228,SCOTRP,AD,GRNTRP,SMP13130.GR1
GRA,3,2015.09.16,0400-2000,D,H,J,3D9.1C2DDAF2BA,12,2015-09-16 11:41:32,859.0,Y,0.89,2015.09.16 13:35:04,,,,,,,2013,2013-05-10 12:15:00,2,228,SCOTRP,AD,GRNTRP,SMP13130.GR1
GRA,3,2015.09.20,0400-2000,D,H,J,3D9.1C2DF1E173,18,2015-09-20 10:43:18,897.1,Y,5.84,2015.09.20 17:33:32,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD LV,WALH,BCJ12340.T14
GRA,3,2015.09.20,0400-2000,D,H,J,3D9.1C2DF1E173,16,2015-09-20 10:43:19,897.1,Y,5.84,2015.09.20 17:33:32,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD LV,WALH,BCJ12340.T14
GRA,3,2015.09.20,0400-2000,D,H,J,3D9.1C2DF1E173,14,2015-09-20 10:43:19,897.1,Y,5.84,2015.09.20 17:33:32,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD LV,WALH,BCJ12340.T14
GRA,3,2015.09.20,0400-2000,D,H,J,3D9.1C2DF1E173,12,2015-09-20 10:43:19,897.1,Y,5.84,2015.09.20 17:33:32,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD LV,WALH,BCJ12340.T14
GRA,3,2015.04.20,0400-2000,D,W,A,3D9.1C2D467F67,18,2015-04-20 10:06:58,206.8,Y,1.55,2015.04.20 12:40:07,,,,,,,2014,2014-09-25 15:40:00,2,570,LADDER,RF AT MT,LGRLDR,JSW14268.LGD
GRA,3,2015.04.20,0400-2000,D,W,A,3D9.1C2D467F67,16,2015-04-20 10:06:58,206.8,Y,1.55,2015.04.20 12:40:07,,,,,,,2014,2014-09-25 15:40:00,2,570,LADDER,RF AT MT,LGRLDR,JSW14268.LGD
GRA,3,2015.04.20,0400-2000,D,W,A,3D9.1C2D467F67,14,2015-04-20 10:06:58,206.8,Y,1.55,2015.04.20 12:40:07,,,,,,,2014,2014-09-25 15:40:00,2,570,LADDER,RF AT MT,LGRLDR,JSW14268.LGD
GRA,3,2015.04.20,0400-2000,D,W,A,3D9.1C2D467F67,12,2015-04-20 10:06:59,206.8,Y,1.55,2015.04.20 12:40:07,,,,,,,2014,2014-09-25 15:40:00,2,570,LADDER,RF AT MT,LGRLDR,JSW14268.LGD
GRA,3,2015.03.27,0600-1600,D,U,A,3DD.00773BCC68,28,2015-03-27 13:58:14,246.1,Y,1.53,2015.03.27 16:29:56,,,,,,,2014,2014-07-24 12:00:00,2,705,LADDER,MT AT AI RF,BONAFF,JKF14205.AFF
GRA,3,2015.03.27,0600-1600,D,U,A,3DD.00773BCC68,26,2015-03-27 13:58:14,246.1,Y,1.53,2015.03.27 16:29:56,,,,,,,2014,2014-07-24 12:00:00,2,705,LADDER,MT AT AI RF,BONAFF,JKF14205.AFF
GRA,3,2015.03.27,0600-1600,D,U,A,3DD.00773BCC68,24,2015-03-27 13:58:15,246.1,Y,1.53,2015.03.27 16:29:56,,,,,,,2014,2014-07-24 12:00:00,2,705,LADDER,MT AT AI RF,BONAFF,JKF14205.AFF
GRA,3,2015.03.27,0600-1600,D,U,A,3DD.00773BCC68,22,2015-03-27 13:58:15,246.1,Y,1.53,2015.03.27 16:29:56,,,,,,,2014,2014-07-24 12:00:00,2,705,LADDER,MT AT AI RF,BONAFF,JKF14205.AFF
GRA,3,2015.03.26,0600-1600,D,H,J,3D9.1C2D73AC37,18,2015-03-26 12:07:35,1074.1,Y,2.75,2015.03.26 15:52:49,,,,,,,2012,2012-04-16 10:00:00,2,159,DIPNET,,TUCR,MLS12013.TU2
GRA,3,2015.03.26,0600-1600,D,H,J,3D9.1C2D73AC37,16,2015-03-26 12:07:35,1074.1,Y,2.75,2015.03.26 15:52:49,,,,,,,2012,2012-04-16 10:00:00,2,159,DIPNET,,TUCR,MLS12013.TU2
GRA,3,2015.03.26,0600-1600,D,H,J,3D9.1C2D73AC37,14,2015-03-26 12:07:35,1074.1,Y,2.75,2015.03.26 15:52:49,,,,,,,2012,2012-04-16 10:00:00,2,159,DIPNET,,TUCR,MLS12013.TU2
GRA,3,2015.03.26,0600-1600,D,H,J,3D9.1C2D73AC37,12,2015-03-26 12:07:36,1074.1,Y,2.75,2015.03.26 15:52:49,,,,,,,2012,2012-04-16 10:00:00,2,159,DIPNET,,TUCR,MLS12013.TU2
GRA,3,2015.10.03,0400-2000,D,W,J,3D9.1C67C50784,18,2015-10-03 16:47:59,1077.2,Y,6.62,2015.10.04 00:25:13,,,,,,,2012,2012-10-21 12:30:00,2,149,SCREWT,,BIG2C,KAA12295.BIG
GRA,3,2015.10.03,0400-2000,D,W,J,3D9.1C67C50784,16,2015-10-03 16:48:00,1077.2,Y,6.62,2015.10.04 00:25:13,,,,,,,2012,2012-10-21 12:30:00,2,149,SCREWT,,BIG2C,KAA12295.BIG
GRA,3,2015.10.03,0400-2000,D,W,J,3D9.1C67C50784,14,2015-10-03 16:48:00,1077.2,Y,6.62,2015.10.04 00:25:13,,,,,,,2012,2012-10-21 12:30:00,2,149,SCREWT,,BIG2C,KAA12295.BIG
GRA,3,2015.10.03,0400-2000,D,W,J,3D9.1C67C50784,12,2015-10-03 16:48:00,1077.2,Y,6.62,2015.10.04 00:25:13,,,,,,,2012,2012-10-21 12:30:00,2,149,SCREWT,,BIG2C,KAA12295.BIG
GRA,3,2015.09.28,0400-2000,D,H,J,3D9.1C2E04A40B,18,2015-09-28 11:22:19,871.2,Y,0.91,2015.09.28 13:16:55,,,,,,,2013,2013-05-10 07:00:00,2,199,BPRCOL,AD EF DF <2,LGRRRR,SRV13129.SR1
GRA,3,2015.09.28,0400-2000,D,H,J,3D9.1C2E04A40B,16,2015-09-28 11:22:19,871.2,Y,0.91,2015.09.28 13:16:55,,,,,,,2013,2013-05-10 07:00:00,2,199,BPRCOL,AD EF DF <2,LGRRRR,SRV13129.SR1
GRA,3,2015.09.28,0400-2000,D,H,J,3D9.1C2E04A40B,14,2015-09-28 11:22:19,871.2,Y,0.91,2015.09.28 13:16:55,,,,,,,2013,2013-05-10 07:00:00,2,199,BPRCOL,AD EF DF <2,LGRRRR,SRV13129.SR1
GRA,3,2015.09.28,0400-2000,D,H,J,3D9.1C2E04A40B,12,2015-09-28 11:22:19,871.2,Y,0.91,2015.09.28 13:16:55,,,,,,,2013,2013-05-10 07:00:00,2,199,BPRCOL,AD EF DF <2,LGRRRR,SRV13129.SR1
GRA,3,2015.09.26,0400-2000,D,U,J,3DD.00774FFF95,18,2015-09-26 11:38:02,489.5,Y,1.37,2015.09.26 14:00:09,,,,,,,2014,2014-05-24 23:07:00,5,243,BPSUB,SI AD,COLR5,MAW14144.R1N
GRA,3,2015.09.26,0400-2000,D,U,J,3DD.00774FFF95,16,2015-09-26 11:38:03,489.5,Y,1.37,2015.09.26 14:00:09,,,,,,,2014,2014-05-24 23:07:00,5,243,BPSUB,SI AD,COLR5,MAW14144.R1N
GRA,3,2015.09.26,0400-2000,D,U,J,3DD.00774FFF95,14,2015-09-26 11:38:03,489.5,Y,1.37,2015.09.26 14:00:09,,,,,,,2014,2014-05-24 23:07:00,5,243,BPSUB,SI AD,COLR5,MAW14144.R1N
GRA,3,2015.09.26,0400-2000,D,U,J,3DD.00774FFF95,12,2015-09-26 11:38:03,489.5,Y,1.37,2015.09.26 14:00:09,,,,,,,2014,2014-05-24 23:07:00,5,243,BPSUB,SI AD,COLR5,MAW14144.R1N
GRA,3,2015.09.22,0400-2000,D,H,J,3D9.1C2DEFF886,18,2015-09-22 15:17:25,899.2,Y,1.00,2015.09.22 17:17:36,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T11
GRA,3,2015.09.22,0400-2000,D,H,J,3D9.1C2DEFF886,16,2015-09-22 15:17:25,899.2,Y,1.00,2015.09.22 17:17:36,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T11
GRA,3,2015.09.22,0400-2000,D,H,J,3D9.1C2DEFF886,14,2015-09-22 15:17:25,899.2,Y,1.00,2015.09.22 17:17:36,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T11
GRA,3,2015.09.22,0400-2000,D,H,J,3D9.1C2DEFF886,12,2015-09-22 15:17:25,899.2,Y,1.00,2015.09.22 17:17:36,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T11
GRA,3,2015.09.22,0400-2000,D,H,J,3DD.007743CF26,18,2015-09-22 13:24:38,530.1,Y,1.22,2015.09.22 15:37:35,,,,,,,2014,2014-04-10 12:00:00,2,,DIPNET,AD,PAHTRP,IPC14031.N43
GRA,3,2015.09.22,0400-2000,D,H,J,3DD.007743CF26,16,2015-09-22 13:24:38,530.1,Y,1.22,2015.09.22 15:37:35,,,,,,,2014,2014-04-10 12:00:00,2,,DIPNET,AD,PAHTRP,IPC14031.N43
GRA,3,2015.09.22,0400-2000,D,H,J,3DD.007743CF26,14,2015-09-22 13:24:38,530.1,Y,1.22,2015.09.22 15:37:35,,,,,,,2014,2014-04-10 12:00:00,2,,DIPNET,AD,PAHTRP,IPC14031.N43
GRA,3,2015.09.22,0400-2000,D,H,J,3DD.007743CF26,12,2015-09-22 13:24:39,530.1,Y,1.22,2015.09.22 15:37:35,,,,,,,2014,2014-04-10 12:00:00,2,,DIPNET,AD,PAHTRP,IPC14031.N43
GRA,3,2015.09.18,0400-2000,D,H,J,3D9.1C2DF3D65A,18,2015-09-18 07:59:58,894.9,Y,1.19,2015.09.18 10:11:21,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T05
GRA,3,2015.09.18,0400-2000,D,H,J,3D9.1C2DF3D65A,16,2015-09-18 07:59:58,894.9,Y,1.19,2015.09.18 10:11:21,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T05
GRA,3,2015.09.18,0400-2000,D,H,J,3D9.1C2DF3D65A,14,2015-09-18 07:59:58,894.9,Y,1.19,2015.09.18 10:11:21,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T05
GRA,3,2015.09.18,0400-2000,D,H,J,3D9.1C2DF3D65A,12,2015-09-18 07:59:58,894.9,Y,1.19,2015.09.18 10:11:21,,,,,,,2013,2013-04-06 09:30:00,2,,DIPNET,AD RV,WALH,BCJ12339.T05
GRA,3,2015.09.30,0400-2000,D,H,J,3D9.1C2DF3C2AD,18,2015-09-30 08:21:57,895.8,Y,2.76,2015.09.30 12:07:31,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.09.30,0400-2000,D,H,J,3D9.1C2DF3C2AD,16,2015-09-30 08:21:58,895.8,Y,2.76,2015.09.30 12:07:31,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.09.30,0400-2000,D,H,J,3D9.1C2DF3C2AD,14,2015-09-30 08:21:58,895.8,Y,2.76,2015.09.30 12:07:31,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.09.30,0400-2000,D,H,J,3D9.1C2DF3C2AD,12,2015-09-30 08:21:58,895.8,Y,2.76,2015.09.30 12:07:31,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.09.25,0400-2000,D,U,A,3DD.00775DB690,18,2015-09-25 12:18:32,38.0,Y,1.12,2015.09.25 14:25:38,,,,,,,2015,2015-08-18 12:00:00,2,650,LADDER,MT AT AI RF,BONAFF,JKF15230.AFF
GRA,3,2015.09.25,0400-2000,D,U,A,3DD.00775DB690,16,2015-09-25 12:18:32,38.0,Y,1.12,2015.09.25 14:25:38,,,,,,,2015,2015-08-18 12:00:00,2,650,LADDER,MT AT AI RF,BONAFF,JKF15230.AFF
GRA,3,2015.09.25,0400-2000,D,U,A,3DD.00775DB690,14,2015-09-25 12:18:33,38.0,Y,1.12,2015.09.25 14:25:38,,,,,,,2015,2015-08-18 12:00:00,2,650,LADDER,MT AT AI RF,BONAFF,JKF15230.AFF
GRA,3,2015.09.25,0400-2000,D,U,A,3DD.00775DB690,12,2015-09-25 12:18:33,38.0,Y,1.12,2015.09.25 14:25:38,,,,,,,2015,2015-08-18 12:00:00,2,650,LADDER,MT AT AI RF,BONAFF,JKF15230.AFF
GRA,3,2015.03.20,0600-1600,D,W,A,3DD.00773B1E6A,18,2015-03-20 06:54:52,162.7,Y,1.50,2015.03.20 09:24:54,,,,,,,2014,2014-10-08 13:50:00,2,690,LADDER,RF AT MT,LGRLDR,JSW14281.LGD
GRA,3,2015.03.20,0600-1600,D,W,A,3DD.00773B1E6A,16,2015-03-20 06:54:53,162.7,Y,1.50,2015.03.20 09:24:54,,,,,,,2014,2014-10-08 13:50:00,2,690,LADDER,RF AT MT,LGRLDR,JSW14281.LGD
GRA,3,2015.03.20,0600-1600,D,W,A,3DD.00773B1E6A,14,2015-03-20 06:54:53,162.7,Y,1.50,2015.03.20 09:24:54,,,,,,,2014,2014-10-08 13:50:00,2,690,LADDER,RF AT MT,LGRLDR,JSW14281.LGD
GRA,3,2015.03.20,0600-1600,D,W,A,3DD.00773B1E6A,12,2015-03-20 06:54:53,162.7,Y,1.50,2015.03.20 09:24:54,,,,,,,2014,2014-10-08 13:50:00,2,690,LADDER,RF AT MT,LGRLDR,JSW14281.LGD
GRA,3,2015.09.07,0400-2000,D,H,J,3D9.1C2DF62DEE,18,2015-09-07 11:45:26,866.0,Y,1.32,2015.09.07 14:04:51,,,,,,,2013,2013-04-24 12:00:00,2,,DIPNET,CW,SALEFT,BDL12312.H21
GRA,3,2015.09.07,0400-2000,D,H,J,3D9.1C2DF62DEE,16,2015-09-07 11:45:26,866.0,Y,1.32,2015.09.07 14:04:51,,,,,,,2013,2013-04-24 12:00:00,2,,DIPNET,CW,SALEFT,BDL12312.H21
GRA,3,2015.09.07,0400-2000,D,H,J,3D9.1C2DF62DEE,14,2015-09-07 11:45:26,866.0,Y,1.32,2015.09.07 14:04:51,,,,,,,2013,2013-04-24 12:00:00,2,,DIPNET,CW,SALEFT,BDL12312.H21
GRA,3,2015.09.07,0400-2000,D,H,J,3D9.1C2DF62DEE,12,2015-09-07 11:45:26,866.0,Y,1.32,2015.09.07 14:04:51,,,,,,,2013,2013-04-24 12:00:00,2,,DIPNET,CW,SALEFT,BDL12312.H21
GRA,3,2015.10.07,0400-2000,D,H,J,3D9.1C2DF3FE91,18,2015-10-07 09:09:19,902.9,Y,18.21,2015.10.08 04:22:13,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.10.07,0400-2000,D,H,J,3D9.1C2DF3FE91,16,2015-10-07 09:09:19,902.9,Y,18.21,2015.10.08 04:22:13,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.10.07,0400-2000,D,H,J,3D9.1C2DF3FE91,14,2015-10-07 09:09:19,902.9,Y,18.21,2015.10.08 04:22:13,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.10.07,0400-2000,D,H,J,3D9.1C2DF3FE91,12,2015-10-07 09:09:20,902.9,Y,18.21,2015.10.08 04:22:13,,,,,,,2013,2013-04-17 12:00:00,2,,NONE,AD,DWORMS,HLB12361.HEV
GRA,3,2015.10.07,0400-2000,D,W,J,3D9.1BF274A135,18,2015-10-07 13:27:02,510.1,Y,1.24,2015.10.07 15:41:19,,,,,,,2014,2014-05-15 10:00:00,2,201,BPRCOL,AI,LGRRBR,DMM14134.TP1
GRA,3,2015.10.07,0400-2000,D,W,J,3D9.1BF274A135,16,2015-10-07 13:27:02,510.1,Y,1.24,2015.10.07 15:41:19,,,,,,,2014,2014-05-15 10:00:00,2,201,BPRCOL,AI,LGRRBR,DMM14134.TP1
GRA,3,2015.10.07,0400-2000,D,W,J,3D9.1BF274A135,14,2015-10-07 13:27:03,510.1,Y,1.24,2015.10.07 15:41:19,,,,,,,2014,2014-05-15 10:00:00,2,201,BPRCOL,AI,LGRRBR,DMM14134.TP1
GRA,3,2015.10.07,0400-2000,D,W,J,3D9.1BF274A135,12,2015-10-07 13:27:03,510.1,Y,1.24,2015.10.07 15:41:19,,,,,,,2014,2014-05-15 10:00:00,2,201,BPRCOL,AI,LGRRBR,DMM14134.TP1
GRA,3,2015.04.11,0400-2000,D,W,A,3DD.00773AECCF,18,2015-04-11 13:29:37,5.0,Y,1.26,2015.04.11 15:45:19,,,,,,,2015,2015-04-06 13:56:00,2,650,LADDER,RF AT MT,LGRLDR,JSW15096.LGD
GRA,3,2015.04.11,0400-2000,D,W,A,3DD.00773AECCF,16,2015-04-11 13:29:37,5.0,Y,1.26,2015.04.11 15:45:19,,,,,,,2015,2015-04-06 13:56:00,2,650,LADDER,RF AT MT,LGRLDR,JSW15096.LGD
GRA,3,2015.04.11,0400-2000,D,W,A,3DD.00773AECCF,14,2015-04-11 13:29:37,5.0,Y,1.26,2015.04.11 15:45:19,,,,,,,2015,2015-04-06 13:56:00,2,650,LADDER,RF AT MT,LGRLDR,JSW15096.LGD
GRA,3,2015.04.11,0400-2000,D,W,A,3DD.00773AECCF,12,2015-04-11 13:29:38,5.0,Y,1.26,2015.04.11 15:45:19,,,,,,,2015,2015-04-06 13:56:00,2,650,LADDER,RF AT MT,LGRLDR,JSW15096.LGD
GRA,3,2015.09.29,0400-2000,D,H,J,3D9.1C2DF02FEC,18,2015-09-29 07:28:45,897.7,Y,1.63,2015.09.29 10:06:37,,,,,,,2013,2013-04-14 14:15:00,2,138,DIPNET,AD,BCANF,BCJ12341.R17
GRA,3,2015.09.29,0400-2000,D,H,J,3D9.1C2DF02FEC,16,2015-09-29 07:28:45,897.7,Y,1.63,2015.09.29 10:06:37,,,,,,,2013,2013-04-14 14:15:00,2,138,DIPNET,AD,BCANF,BCJ12341.R17
GRA,3,2015.09.29,0400-2000,D,H,J,3D9.1C2DF02FEC,14,2015-09-29 07:28:45,897.7,Y,1.63,2015.09.29 10:06:37,,,,,,,2013,2013-04-14 14:15:00,2,138,DIPNET,AD,BCANF,BCJ12341.R17
GRA,3,2015.09.29,0400-2000,D,H,J,3D9.1C2DF02FEC,12,2015-09-29 07:28:45,897.7,Y,1.63,2015.09.29 10:06:37,,,,,,,2013,2013-04-14 14:15:00,2,138,DIPNET,AD,BCANF,BCJ12341.R17
GRA,3,2015.03.25,0600-1600,D,H,J,3D9.1C2DEBC53B,18,2015-03-25 06:50:41,1056.7,Y,2.86,2015.03.25 10:42:05,,,,,,,2012,2012-05-02 14:00:00,2,,DIPNET,CW,PAHTRP,BDL12005.V22
GRA,3,2015.03.25,0600-1600,D,H,J,3D9.1C2DEBC53B,16,2015-03-25 06:50:41,1056.7,Y,2.86,2015.03.25 10:42:05,,,,,,,2012,2012-05-02 14:00:00,2,,DIPNET,CW,PAHTRP,BDL12005.V22
GRA,3,2015.03.25,0600-1600,D,H,J,3D9.1C2DEBC53B,14,2015-03-25 06:50:41,1056.7,Y,2.86,2015.03.25 10:42:05,,,,,,,2012,2012-05-02 14:00:00,2,,DIPNET,CW,PAHTRP,BDL12005.V22
GRA,3,2015.03.25,0600-1600,D,H,J,3D9.1C2DEBC53B,12,2015-03-25 06:50:42,1056.7,Y,2.86,2015.03.25 10:42:05,,,,,,,2012,2012-05-02 14:00:00,2,,DIPNET,CW,PAHTRP,BDL12005.V22
GRA,3,2015.10.01,0400-2000,D,H,J,3DD.00773EC505,18,2015-10-01 10:13:53,517.1,Y,2.25,2015.10.01 13:29:00,,,,,,,2014,2014-05-02 07:00:00,2,214,BPRCOL,AD <2,LGRRRR,SRV14121.SR2
GRA,3,2015.10.01,0400-2000,D,H,J,3DD.00773EC505,16,2015-10-01 10:13:53,517.1,Y,2.25,2015.10.01 13:29:00,,,,,,,2014,2014-05-02 07:00:00,2,214,BPRCOL,AD <2,LGRRRR,SRV14121.SR2
GRA,3,2015.10.01,0400-2000,D,H,J,3DD.00773EC505,14,2015-10-01 10:13:53,517.1,Y,2.25,2015.10.01 13:29:00,,,,,,,2014,2014-05-02 07:00:00,2,214,BPRCOL,AD <2,LGRRRR,SRV14121.SR2
GRA,3,2015.10.01,0400-2000,D,H,J,3DD.00773EC505,12,2015-10-01 10:13:53,517.1,Y,2.25,2015.10.01 13:29:00,,,,,,,2014,2014-05-02 07:00:00,2,214,BPRCOL,AD <2,LGRRRR,SRV14121.SR2
GRA,3,2015.09.25,0400-2000,D,W,J,3D9.1BF280944A,18,2015-09-25 07:33:19,863.7,Y,1.30,2015.09.25 09:51:04,,,,,,,2013,2013-05-14 14:30:00,2,188,SCREWT,,CLEARC,JMO13134.C2A
GRA,3,2015.09.25,0400-2000,D,W,J,3D9.1BF280944A,16,2015-09-25 07:33:19,863.7,Y,1.30,2015.09.25 09:51:04,,,,,,,2013,2013-05-14 14:30:00,2,188,SCREWT,,CLEARC,JMO13134.C2A
GRA,3,2015.09.25,0400-2000,D,W,J,3D9.1BF280944A,14,2015-09-25 07:33:20,863.7,Y,1.30,2015.09.25 09:51:04,,,,,,,2013,2013-05-14 14:30:00,2,188,SCREWT,,CLEARC,JMO13134.C2A
GRA,3,2015.09.25,0400-2000,D,W,J,3D9.1BF280944A,12,2015-09-25 07:33:20,863.7,Y,1.30,2015.09.25 09:51:04,,,,,,,2013,2013-05-14 14:30:00,2,188,SCREWT,,CLEARC,JMO13134.C2A
GRA,3,2015.10.03,0400-2000,D,W,J,3D9.1BF2733232,18,2015-10-03 17:53:34,507.3,Y,7.64,2015.10.04 02:32:06,,,,,,,2014,2014-05-14 10:00:00,2,210,BPRCOL,AI 1<,LGRRBR,DMM14133.TP2
GRA,3,2015.10.03,0400-2000,D,W,J,3D9.1BF2733232,16,2015-10-03 17:53:34,507.3,Y,7.64,2015.10.04 02:32:06,,,,,,,2014,2014-05-14 10:00:00,2,210,BPRCOL,AI 1<,LGRRBR,DMM14133.TP2
