Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2013.04.04,0400-2000,D,W,A,3D9.1C2DB09A2A,12,2013-04-04 08:23:53,172.3,Y,1.91,2013.04.04 11:18:32,,,,,,,2012,2012-10-14 02:23:00,2,770,LADDER,AT MT RF,LGRLDR,JSW12288.LGD
GRA,3,2013.10.22,0400-2000,D,H,J,3D9.1C2DEA9B81,18,2013-10-22 08:24:05,578.9,Y,1.22,2013.10.22 10:37:02,,,,,,,2012,2012-03-22 12:00:00,2,,DIPNET,AD,SNAKE4,IPC12007.N32
GRA,3,2013.10.22,0400-2000,D,H,J,3D9.1C2DEA9B81,16,2013-10-22 08:24:06,578.9,Y,1.22,2013.10.22 10:37:02,,,,,,,2012,2012-03-22 12:00:00,2,,DIPNET,AD,SNAKE4,IPC12007.N32
GRA,3,2013.10.22,0400-2000,D,H,J,3D9.1C2DEA9B81,14,2013-10-22 08:24:06,578.9,Y,1.22,2013.10.22 10:37:02,,,,,,,2012,2012-03-22 12:00:00,2,,DIPNET,AD,SNAKE4,IPC12007.N32
GRA,3,2013.10.22,0400-2000,D,H,J,3D9.1C2DEA9B81,12,2013-10-22 08:24:06,578.9,Y,1.22,2013.10.22 10:37:02,,,,,,,2012,2012-03-22 12:00:00,2,,DIPNET,AD,SNAKE4,IPC12007.N32
GRA,3,2013.10.10,0400-2000,D,H,A,3DD.003BB94549,18,2013-10-10 12:58:45,14.8,Y,2.41,2013.10.10 16:23:20,,,,,,,2013,2013-09-25 17:04:00,5,680,BSEINE,RF AT AD Q5,COLR3,CAG13268.B03
GRA,3,2013.10.10,0400-2000,D,H,A,3DD.003BB94549,16,2013-10-10 12:58:46,14.8,Y,2.41,2013.10.10 16:23:20,,,,,,,2013,2013-09-25 17:04:00,5,680,BSEINE,RF AT AD Q5,COLR3,CAG13268.B03
GRA,3,2013.10.10,0400-2000,D,H,A,3DD.003BB94549,14,2013-10-10 12:58:46,14.8,Y,2.41,2013.10.10 16:23:20,,,,,,,2013,2013-09-25 17:04:00,5,680,BSEINE,RF AT AD Q5,COLR3,CAG13268.B03
GRA,3,2013.10.10,0400-2000,D,H,A,3DD.003BB94549,12,2013-10-10 12:58:46,14.8,Y,2.41,2013.10.10 16:23:20,,,,,,,2013,2013-09-25 17:04:00,5,680,BSEINE,RF AT AD Q5,COLR3,CAG13268.B03
GRA,3,2013.11.17,0600-1600,D,W,A,3DD.003BB93DC2,18,2013-11-17 14:50:32,45.9,Y,1.46,2013.11.17 16:17:52,,,,,,,2013,2013-10-02 17:39:00,5,760,PSEINE,RF AT AI Q5,COLR3,CAG13275.P01
GRA,3,2013.11.17,0600-1600,D,W,A,3DD.003BB93DC2,16,2013-11-17 14:50:33,45.9,Y,1.46,2013.11.17 16:17:52,,,,,,,2013,2013-10-02 17:39:00,5,760,PSEINE,RF AT AI Q5,COLR3,CAG13275.P01
GRA,3,2013.11.17,0600-1600,D,W,A,3DD.003BB93DC2,14,2013-11-17 14:50:33,45.9,Y,1.46,2013.11.17 16:17:52,,,,,,,2013,2013-10-02 17:39:00,5,760,PSEINE,RF AT AI Q5,COLR3,CAG13275.P01
GRA,3,2013.11.17,0600-1600,D,W,A,3DD.003BB93DC2,12,2013-11-17 14:50:33,45.9,Y,1.46,2013.11.17 16:17:52,,,,,,,2013,2013-10-02 17:39:00,5,760,PSEINE,RF AT AI Q5,COLR3,CAG13275.P01
GRA,3,2013.10.14,0400-2000,D,W,A,3DD.003BB93825,18,2013-10-14 10:54:50,18.9,Y,1.01,2013.10.14 12:55:25,,,,,,,2013,2013-09-25 14:12:00,5,900,BSEINE,RF AT AI Q5,COLR3,CAG13268.B08
GRA,3,2013.10.14,0400-2000,D,W,A,3DD.003BB93825,16,2013-10-14 10:54:51,18.9,Y,1.01,2013.10.14 12:55:25,,,,,,,2013,2013-09-25 14:12:00,5,900,BSEINE,RF AT AI Q5,COLR3,CAG13268.B08
GRA,3,2013.10.14,0400-2000,D,W,A,3DD.003BB93825,14,2013-10-14 10:54:51,18.9,Y,1.01,2013.10.14 12:55:25,,,,,,,2013,2013-09-25 14:12:00,5,900,BSEINE,RF AT AI Q5,COLR3,CAG13268.B08
