Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,1,2013.05.26,0400-2000,D,U,A,3D9.1C2DE907C5,14,2013-05-26 10:55:36,11.0,Y,0.87,2013.05.26 12:47:42,,,,,,,2013,2013-05-15 12:00:00,5,520,LADDER,AT JA AI RF,BONAFF,JKF13135.AFF
GRA,1,2013.05.26,0400-2000,D,U,A,3D9.1C2DE907C5,12,2013-05-26 10:55:36,11.0,Y,0.87,2013.05.26 12:47:42,,,,,,,2013,2013-05-15 12:00:00,5,520,LADDER,AT JA AI RF,BONAFF,JKF13135.AFF
GRA,1,2013.10.11,0400-2000,D,W,A,3D9.1C2DFED0A5,18,2013-10-11 12:30:43,36.8,N,,,,,,,,,2013,2013-09-04 17:40:00,5,740,BSEINE,RF AT AI Q5,COLR3,CAG13247.B04
GRA,1,2013.10.11,0400-2000,D,W,A,3D9.1C2DFED0A5,16,2013-10-11 12:30:43,36.8,N,,,,,,,,,2013,2013-09-04 17:40:00,5,740,BSEINE,RF AT AI Q5,COLR3,CAG13247.B04
GRA,1,2013.10.11,0400-2000,D,W,A,3D9.1C2DFED0A5,14,2013-10-11 12:30:43,36.8,N,,,,,,,,,2013,2013-09-04 17:40:00,5,740,BSEINE,RF AT AI Q5,COLR3,CAG13247.B04
GRA,1,2013.10.11,0400-2000,D,W,A,3D9.1C2DFED0A5,12,2013-10-11 12:30:43,36.8,N,,,,,,,,,2013,2013-09-04 17:40:00,5,740,BSEINE,RF AT AI Q5,COLR3,CAG13247.B04
GRA,1,2013.10.05,0400-2000,D,H,J,3D9.1C2DE5578D,18,2013-10-05 06:12:09,456.6,Y,23.78,2013.10.06 06:59:14,,,,,,,2012,2012-07-05 16:45:00,3,81,DIPNET,,BCCAP,DMM12187.A25
GRA,1,2013.10.05,0400-2000,D,H,J,3D9.1C2DE5578D,16,2013-10-05 06:12:10,456.6,Y,23.78,2013.10.06 06:59:14,,,,,,,2012,2012-07-05 16:45:00,3,81,DIPNET,,BCCAP,DMM12187.A25
GRA,1,2013.10.05,0400-2000,D,H,J,3D9.1C2DE5578D,14,2013-10-05 06:12:10,456.6,Y,23.78,2013.10.06 06:59:14,,,,,,,2012,2012-07-05 16:45:00,3,81,DIPNET,,BCCAP,DMM12187.A25
GRA,1,2013.10.05,0400-2000,D,H,J,3D9.1C2DE5578D,12,2013-10-05 06:12:13,456.6,Y,23.78,2013.10.06 06:59:14,,,,,,,2012,2012-07-05 16:45:00,3,81,DIPNET,,BCCAP,DMM12187.A25
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,18,2013-05-18 07:54:10,11.8,Y,1.11,2013.05.18 10:01:04,,,,,,,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,16,2013-05-18 07:54:10,11.8,Y,1.11,2013.05.18 10:01:04,,,,,,,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,14,2013-05-18 07:54:10,11.8,Y,1.11,2013.05.18 10:01:04,,,,,,,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,12,2013-05-18 07:54:10,11.8,Y,1.11,2013.05.18 10:01:04,,,,,,,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,18,2013-05-18 11:35:46,12.0,Y,1.03,2013.05.18 13:37:35,2,Y,Y,3.69,0.15,2013.05.18 08:54:10,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,16,2013-05-18 11:35:46,12.0,Y,1.03,2013.05.18 13:37:35,2,Y,Y,3.69,0.15,2013.05.18 08:54:10,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,14,2013-05-18 11:35:46,12.0,Y,1.03,2013.05.18 13:37:35,2,Y,Y,3.69,0.15,2013.05.18 08:54:10,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.05.18,0400-2000,D,U,A,3D9.1C2DE93287,12,2013-05-18 11:35:47,12.0,Y,1.03,2013.05.18 13:37:35,2,Y,Y,3.69,0.15,2013.05.18 08:54:10,2013,2013-05-06 12:00:00,5,630,LADDER,MT AT AI RF,BONAFF,JKF13126.AFF
GRA,1,2013.06.24,0400-2000,D,H,J,3D9.1C2D9BD2CA,18,2013-06-24 05:09:03,426.8,Y,0.93,2013.06.24 07:05:02,,,,,,,2012,2012-04-23 10:01:00,5,114,SCOTRP,AD,SALTRP,EWB12114.SAL
GRA,1,2013.06.24,0400-2000,D,H,J,3D9.1C2D9BD2CA,16,2013-06-24 05:09:03,426.8,Y,0.93,2013.06.24 07:05:02,,,,,,,2012,2012-04-23 10:01:00,5,114,SCOTRP,AD,SALTRP,EWB12114.SAL
GRA,1,2013.06.24,0400-2000,D,H,J,3D9.1C2D9BD2CA,14,2013-06-24 05:09:03,426.8,Y,0.93,2013.06.24 07:05:02,,,,,,,2012,2012-04-23 10:01:00,5,114,SCOTRP,AD,SALTRP,EWB12114.SAL
GRA,1,2013.06.24,0400-2000,D,H,J,3D9.1C2D9BD2CA,12,2013-06-24 05:09:03,426.8,Y,0.93,2013.06.24 07:05:02,,,,,,,2012,2012-04-23 10:01:00,5,114,SCOTRP,AD,SALTRP,EWB12114.SAL
GRA,1,2013.05.11,0400-2000,D,U,A,3D9.1C2DE8F584,18,2013-05-11 14:45:51,11.1,Y,1.29,2013.05.11 17:03:07,,,,,,,2013,2013-04-30 12:00:00,5,510,LADDER,AT JA AD RF,BONAFF,JKF13120.AFF
GRA,1,2013.05.11,0400-2000,D,U,A,3D9.1C2DE8F584,16,2013-05-11 14:45:51,11.1,Y,1.29,2013.05.11 17:03:07,,,,,,,2013,2013-04-30 12:00:00,5,510,LADDER,AT JA AD RF,BONAFF,JKF13120.AFF
GRA,1,2013.05.11,0400-2000,D,U,A,3D9.1C2DE8F584,14,2013-05-11 14:45:51,11.1,Y,1.29,2013.05.11 17:03:07,,,,,,,2013,2013-04-30 12:00:00,5,510,LADDER,AT JA AD RF,BONAFF,JKF13120.AFF
GRA,1,2013.05.11,0400-2000,D,U,A,3D9.1C2DE8F584,12,2013-05-11 14:45:51,11.1,Y,1.29,2013.05.11 17:03:07,,,,,,,2013,2013-04-30 12:00:00,5,510,LADDER,AT JA AD RF,BONAFF,JKF13120.AFF
GRA,1,2013.07.12,0400-2000,D,W,A,3D9.1C2DAEE2BC,28,2013-07-12 11:26:50,9.1,Y,1.53,2013.07.12 13:58:44,,,,,,,2013,2013-07-03 09:25:00,2,900,LADDER,RF AT MT,LGRLDR,JSW13184.LGD
GRA,1,2013.07.12,0400-2000,D,W,A,3D9.1C2DAEE2BC,26,2013-07-12 11:26:50,9.1,Y,1.53,2013.07.12 13:58:44,,,,,,,2013,2013-07-03 09:25:00,2,900,LADDER,RF AT MT,LGRLDR,JSW13184.LGD
GRA,1,2013.07.12,0400-2000,D,W,A,3D9.1C2DAEE2BC,24,2013-07-12 11:26:50,9.1,Y,1.53,2013.07.12 13:58:44,,,,,,,2013,2013-07-03 09:25:00,2,900,LADDER,RF AT MT,LGRLDR,JSW13184.LGD
GRA,1,2013.07.12,0400-2000,D,W,A,3D9.1C2DAEE2BC,22,2013-07-12 11:26:50,9.1,Y,1.53,2013.07.12 13:58:44,,,,,,,2013,2013-07-03 09:25:00,2,900,LADDER,RF AT MT,LGRLDR,JSW13184.LGD
GRA,1,2013.09.27,0400-2000,D,H,J,3D9.1C2DE6BB8A,18,2013-09-27 12:02:42,463.8,Y,4.02,2013.09.27 17:04:11,,,,,,,2012,2012-06-20 16:20:00,3,76,DIPNET,,BCCAP,DMM12172.A23
GRA,1,2013.09.27,0400-2000,D,H,J,3D9.1C2DE6BB8A,16,2013-09-27 12:02:42,463.8,Y,4.02,2013.09.27 17:04:11,,,,,,,2012,2012-06-20 16:20:00,3,76,DIPNET,,BCCAP,DMM12172.A23
GRA,1,2013.09.27,0400-2000,D,H,J,3D9.1C2DE6BB8A,14,2013-09-27 12:02:42,463.8,Y,4.02,2013.09.27 17:04:11,,,,,,,2012,2012-06-20 16:20:00,3,76,DIPNET,,BCCAP,DMM12172.A23
GRA,1,2013.09.27,0400-2000,D,H,J,3D9.1C2DE6BB8A,12,2013-09-27 12:02:42,463.8,Y,4.02,2013.09.27 17:04:11,,,,,,,2012,2012-06-20 16:20:00,3,76,DIPNET,,BCCAP,DMM12172.A23
GRA,1,2013.05.18,0400-2000,D,H,J,3D9.1C2D8A609C,28,2013-05-18 18:23:22,787.1,Y,3.78,2013.05.18 23:10:02,,,,,,,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.18,0400-2000,D,H,J,3D9.1C2D8A609C,26,2013-05-18 18:23:22,787.1,Y,3.78,2013.05.18 23:10:02,,,,,,,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.18,0400-2000,D,H,J,3D9.1C2D8A609C,24,2013-05-18 18:23:22,787.1,Y,3.78,2013.05.18 23:10:02,,,,,,,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.18,0400-2000,D,H,J,3D9.1C2D8A609C,22,2013-05-18 18:23:22,787.1,Y,3.78,2013.05.18 23:10:02,,,,,,,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.20,0400-2000,D,H,J,3D9.1C2D8A609C,28,2013-05-20 13:13:30,788.8,Y,1.99,2013.05.20 16:12:43,2,,Y,42.84,1.78,2013.05.18 19:23:22,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.20,0400-2000,D,H,J,3D9.1C2D8A609C,26,2013-05-20 13:13:30,788.8,Y,1.99,2013.05.20 16:12:43,2,,Y,42.84,1.78,2013.05.18 19:23:22,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.20,0400-2000,D,H,J,3D9.1C2D8A609C,24,2013-05-20 13:13:30,788.8,Y,1.99,2013.05.20 16:12:43,2,,Y,42.84,1.78,2013.05.18 19:23:22,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.05.20,0400-2000,D,H,J,3D9.1C2D8A609C,22,2013-05-20 13:13:30,788.8,Y,1.99,2013.05.20 16:12:43,2,,Y,42.84,1.78,2013.05.18 19:23:22,2011,2011-03-23 17:00:00,1,101,DIPNET,AD,DWORNF,CSS11004.DW2
GRA,1,2013.06.27,0400-2000,D,U,A,3D9.1C2DE862AA,18,2013-06-27 09:15:36,13.9,Y,7.99,2013.06.27 18:14:45,,,,,,,2013,2013-06-13 12:00:00,5,770,LADDER,MT AT AD RF,BONAFF,JKF13164.AFF
GRA,1,2013.06.27,0400-2000,D,U,A,3D9.1C2DE862AA,16,2013-06-27 09:15:36,13.9,Y,7.99,2013.06.27 18:14:45,,,,,,,2013,2013-06-13 12:00:00,5,770,LADDER,MT AT AD RF,BONAFF,JKF13164.AFF
GRA,1,2013.06.27,0400-2000,D,U,A,3D9.1C2DE862AA,14,2013-06-27 09:15:36,13.9,Y,7.99,2013.06.27 18:14:45,,,,,,,2013,2013-06-13 12:00:00,5,770,LADDER,MT AT AD RF,BONAFF,JKF13164.AFF
GRA,1,2013.06.27,0400-2000,D,U,A,3D9.1C2DE862AA,12,2013-06-27 09:15:36,13.9,Y,7.99,2013.06.27 18:14:45,,,,,,,2013,2013-06-13 12:00:00,5,770,LADDER,MT AT AD RF,BONAFF,JKF13164.AFF
GRA,1,2013.05.28,0400-2000,D,W,J,3D9.1C2D84678B,18,2013-05-28 14:13:32,1112.3,Y,21.62,2013.05.29 12:50:39,,,,,,,2010,2010-05-12 07:00:00,5,113,BPRCOL,,LGRRRR,WDM10131.CS1
GRA,1,2013.05.28,0400-2000,D,W,J,3D9.1C2D84678B,16,2013-05-28 14:13:33,1112.3,Y,21.62,2013.05.29 12:50:39,,,,,,,2010,2010-05-12 07:00:00,5,113,BPRCOL,,LGRRRR,WDM10131.CS1
GRA,1,2013.05.28,0400-2000,D,W,J,3D9.1C2D84678B,14,2013-05-28 14:13:33,1112.3,Y,21.62,2013.05.29 12:50:39,,,,,,,2010,2010-05-12 07:00:00,5,113,BPRCOL,,LGRRRR,WDM10131.CS1
GRA,1,2013.05.28,0400-2000,D,W,J,3D9.1C2D84678B,12,2013-05-28 14:13:33,1112.3,Y,21.62,2013.05.29 12:50:39,,,,,,,2010,2010-05-12 07:00:00,5,113,BPRCOL,,LGRRRR,WDM10131.CS1
GRA,1,2013.09.30,0400-2000,D,H,J,3D9.1C2D523F78,18,2013-09-30 10:52:43,1224.1,N,,,,,,,,,2010,2010-05-25 08:00:00,3,68,DIPNET,,BCCAP,BDA10103.31B
GRA,1,2013.09.30,0400-2000,D,H,J,3D9.1C2D523F78,16,2013-09-30 10:52:43,1224.1,N,,,,,,,,,2010,2010-05-25 08:00:00,3,68,DIPNET,,BCCAP,BDA10103.31B
GRA,1,2013.09.30,0400-2000,D,H,J,3D9.1C2D523F78,14,2013-09-30 10:52:43,1224.1,N,,,,,,,,,2010,2010-05-25 08:00:00,3,68,DIPNET,,BCCAP,BDA10103.31B
GRA,1,2013.09.30,0400-2000,D,H,J,3D9.1C2D523F78,12,2013-09-30 10:52:43,1224.1,N,,,,,,,,,2010,2010-05-25 08:00:00,3,68,DIPNET,,BCCAP,BDA10103.31B
GRA,1,2013.06.15,0400-2000,D,W,J,3D9.1BF276233F,28,2013-06-15 09:34:40,422.0,Y,0.99,2013.06.15 11:34:12,,,,,,,2012,2012-04-19 10:00:00,5,101,BPRCOL,,LGRRBR,DMM12108.TP1
GRA,1,2013.06.15,0400-2000,D,W,J,3D9.1BF276233F,26,2013-06-15 09:34:41,422.0,Y,0.99,2013.06.15 11:34:12,,,,,,,2012,2012-04-19 10:00:00,5,101,BPRCOL,,LGRRBR,DMM12108.TP1
GRA,1,2013.06.15,0400-2000,D,W,J,3D9.1BF276233F,24,2013-06-15 09:34:41,422.0,Y,0.99,2013.06.15 11:34:12,,,,,,,2012,2012-04-19 10:00:00,5,101,BPRCOL,,LGRRBR,DMM12108.TP1
GRA,1,2013.06.15,0400-2000,D,W,J,3D9.1BF276233F,22,2013-06-15 09:34:41,422.0,Y,0.99,2013.06.15 11:34:12,,,,,,,2012,2012-04-19 10:00:00,5,101,BPRCOL,,LGRRBR,DMM12108.TP1
GRA,1,2013.05.25,0400-2000,D,W,A,3D9.1C2DB50464,18,2013-05-25 15:05:19,1.5,Y,1.08,2013.05.25 17:10:18,,,,,,,2013,2013-05-24 03:07:00,1,390,LADDER,RF AT MT,LGRLDR,JSW13144.LGD
GRA,1,2013.05.25,0400-2000,D,W,A,3D9.1C2DB50464,16,2013-05-25 15:05:19,1.5,Y,1.08,2013.05.25 17:10:18,,,,,,,2013,2013-05-24 03:07:00,1,390,LADDER,RF AT MT,LGRLDR,JSW13144.LGD
GRA,1,2013.05.25,0400-2000,D,W,A,3D9.1C2DB50464,14,2013-05-25 15:05:20,1.5,Y,1.08,2013.05.25 17:10:18,,,,,,,2013,2013-05-24 03:07:00,1,390,LADDER,RF AT MT,LGRLDR,JSW13144.LGD
GRA,1,2013.05.25,0400-2000,D,W,A,3D9.1C2DB50464,12,2013-05-25 15:05:20,1.5,Y,1.08,2013.05.25 17:10:18,,,,,,,2013,2013-05-24 03:07:00,1,390,LADDER,RF AT MT,LGRLDR,JSW13144.LGD
GRA,1,2013.07.02,0400-2000,D,W,J,3D9.1C2DAC4121,28,2013-07-02 15:41:21,679.2,Y,0.86,2013.07.02 17:32:40,,,,,,,2011,2011-08-23 11:30:00,1,61,BSEINE,,CHAMWF,SA11235.WC1
GRA,1,2013.07.02,0400-2000,D,W,J,3D9.1C2DAC4121,26,2013-07-02 15:41:21,679.2,Y,0.86,2013.07.02 17:32:40,,,,,,,2011,2011-08-23 11:30:00,1,61,BSEINE,,CHAMWF,SA11235.WC1
GRA,1,2013.07.02,0400-2000,D,W,J,3D9.1C2DAC4121,24,2013-07-02 15:41:21,679.2,Y,0.86,2013.07.02 17:32:40,,,,,,,2011,2011-08-23 11:30:00,1,61,BSEINE,,CHAMWF,SA11235.WC1
GRA,1,2013.07.02,0400-2000,D,W,J,3D9.1C2DAC4121,22,2013-07-02 15:41:21,679.2,Y,0.86,2013.07.02 17:32:40,,,,,,,2011,2011-08-23 11:30:00,1,61,BSEINE,,CHAMWF,SA11235.WC1
GRA,1,2013.05.17,0400-2000,N,H,J,3D9.1C2D8DA161,18,2013-05-17 20:07:46,1150.4,Y,9.63,2013.05.18 06:45:27,,,,,,,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.17,0400-2000,N,H,J,3D9.1C2D8DA161,16,2013-05-17 20:07:46,1150.4,Y,9.63,2013.05.18 06:45:27,,,,,,,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.17,0400-2000,N,H,J,3D9.1C2D8DA161,14,2013-05-17 20:07:46,1150.4,Y,9.63,2013.05.18 06:45:27,,,,,,,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.17,0400-2000,N,H,J,3D9.1C2D8DA161,12,2013-05-17 20:07:46,1150.4,Y,9.63,2013.05.18 06:45:27,,,,,,,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.19,0400-2000,D,H,J,3D9.1C2D8DA161,18,2013-05-19 18:24:45,1152.4,Y,1.05,2013.05.19 20:27:44,2,,Y,46.28,1.93,2013.05.17 21:07:46,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.19,0400-2000,D,H,J,3D9.1C2D8DA161,16,2013-05-19 18:24:45,1152.4,Y,1.05,2013.05.19 20:27:44,2,,Y,46.28,1.93,2013.05.17 21:07:46,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.19,0400-2000,D,H,J,3D9.1C2D8DA161,14,2013-05-19 18:24:45,1152.4,Y,1.05,2013.05.19 20:27:44,2,,Y,46.28,1.93,2013.05.17 21:07:46,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.19,0400-2000,D,H,J,3D9.1C2D8DA161,12,2013-05-19 18:24:45,1152.4,Y,1.05,2013.05.19 20:27:44,2,,Y,46.28,1.93,2013.05.17 21:07:46,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.22,0400-2000,D,H,J,3D9.1C2D8DA161,18,2013-05-22 10:36:45,1155.0,Y,1.23,2013.05.22 12:50:21,3,,Y,64.20,2.67,2013.05.19 19:24:45,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.22,0400-2000,D,H,J,3D9.1C2D8DA161,16,2013-05-22 10:36:46,1155.0,Y,1.23,2013.05.22 12:50:21,3,,Y,64.20,2.67,2013.05.19 19:24:45,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.22,0400-2000,D,H,J,3D9.1C2D8DA161,14,2013-05-22 10:36:46,1155.0,Y,1.23,2013.05.22 12:50:21,3,,Y,64.20,2.67,2013.05.19 19:24:45,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.22,0400-2000,D,H,J,3D9.1C2D8DA161,12,2013-05-22 10:36:46,1155.0,Y,1.23,2013.05.22 12:50:21,3,,Y,64.20,2.67,2013.05.19 19:24:45,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.24,0400-2000,D,H,J,3D9.1C2D8DA161,18,2013-05-24 10:58:54,1157.0,Y,2.63,2013.05.24 14:36:28,4,,Y,48.37,2.02,2013.05.22 11:36:45,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
GRA,1,2013.05.24,0400-2000,D,H,J,3D9.1C2D8DA161,16,2013-05-24 10:58:54,1157.0,Y,2.63,2013.05.24 14:36:28,4,,Y,48.37,2.02,2013.05.22 11:36:45,2010,2010-03-24 10:00:00,1,,DIPNET,AD,SELWY1,BDL10055.C21
